id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
72	"Alaska, total"	Alaska	35428	20123	2134	652	3850	3860	3331	234	1244	10231	11647
73	Aleutian Islands	Alaska	200	100	10	5	25	35	20	    	5	65	50
74	Anchorage	Alaska	13255	7535	730	215	1380	1280	1530	80	505	3540	4550
75	Angoon	Alaska	110	60	5	5	15	20	5	    	    	30	35
76	BarrowNorth Slope	Alaska	290	105	20	    	60	70	20	5	10	75	90
77	Bethel	Alaska	665	250	80	30	95	120	60	10	20	210	155
78	Bristol Bay Borough	Alaska	185	115	10	    	25	20	10	    	5	65	70
79	Bristol Bay	Alaska	420	200	35	25	65	55	25	    	15	130	125
80	CordovaMcCarthy	Alaska	165	110	10	    	20	20	5	    	    	60	60
81	Fairbanks North Star	Alaska	4590	2620	250	80	480	525	445	25	165	1260	1375
82	Haines	Alaska	280	185	20	5	25	15	15	5	10	105	110
83	luneau	Alaska	2135	1310	100	40	210	245	165	5	60	600	810
84	KenaiCook Inlet	Alaska	3000	1805	195	25	295	290	260	30	100	955	950
85	Ketchikan Gateway	Alaska	1280	840	75	15	130	85	95	10	30	440	455
86	Kobuk	Alaska	410	130	40	15	75	100	25	5	20	105	105
87	Kodiak Island	Alaska	545	315	30	15	60	75	30	5	15	180	155
88	Kuskokwim	Alaska	185	80	10	5	35	40	10	    	5	55	50
89	MatanuskaSusitna	Alaska	2945	1725	205	35	285	270	265	35	125	875	935
90	Nome	Alaska	585	230	65	45	95	110	25	    	15	160	170
91	Outer Ketchikan	Alaska	145	85	5	    	15	15	20	    	5	45	40
92	Prince Of Wales	Alaska	185	105	15	5	15	25	15	    	5	55	55
93	Seward	Alaska	425	255	25	15	55	20	25	5	25	135	145
94	Sitka	Alaska	690	450	40	    	65	60	45	5	25	210	275
95	SkagwayYakutat	Alaska	210	130	5	    	20	30	20	    	5	60	75
96	Southeast Fairbanks	Alaska	285	165	20	5	30	20	30	    	15	105	95
97	Upper Yukon	Alaska	95	45	5	    	20	15	10	    	    	30	30
98	ValdezChitinaWhittier	Alaska	495	275	25	15	50	65	40	5	20	160	135
99	Wade Hampton	Alaska	460	155	40	25	80	115	25	5	15	125	95
100	WrangellPetersburg	Alaska	675	450	30	10	60	55	45	5	20	235	240
101	YukonKoyukuk	Alaska	295	140	25	15	35	50	15	5	10	110	75
102	Unknown	Alaska	235	155	5	5	30	15	20	    	5	60	120
104	"Arizona, total"	Arizona	611900	398550	49471	6021	67783	24639	46644	3800	14992	193281	261026
105	Apache	Arizona	6490	2590	625	225	1105	1150	460	70	265	1685	1875
106	Cochise	Arizona	16835	10305	1645	345	1915	675	1300	165	485	5380	6505
107	Coconino	Arizona	9235	5075	835	135	1075	920	785	75	335	2645	3200
108	Gila	Arizona	10650	6645	1035	120	1230	430	840	85	265	3590	4125
109	Graham	Arizona	4435	2575	490	75	540	200	350	55	150	1395	1770
110	Greenlee	Arizona	1295	720	165	30	170	65	85	15	45	435	480
111	La Paz	Arizona	2915	1990	220	20	240	105	250	20	70	1080	1060
112	Maricopa	Arizona	333675	221820	25585	2495	37545	12350	24360	1715	7805	104205	149215
113	Mohave	Arizona	26655	19095	1770	210	2165	725	2080	170	440	9375	10400
114	Navajo	Arizona	9710	5245	880	195	1175	1000	795	85	335	2810	3255
115	Pima	Arizona	114800	73410	9695	1145	13220	4050	9605	790	2885	35280	49745
116	Pinal	Arizona	21400	12860	1730	270	2230	1160	2115	215	820	6775	7790
117	Santa Cruz	Arizona	4370	2610	470	140	505	230	250	40	125	1410	1645
118	Yavapai	Arizona	32640	22985	2905	230	3030	675	2155	165	495	11630	13750
119	Yuma	Arizona	16760	10590	1420	380	1660	895	1205	135	475	5565	6205
120	Unknown	Arizona	40	25	5	    	    	    	5	    	5	20	10
122	"Arkansas, total"	Arkansas	478147	270413	37065	5749	68214	22759	49945	4702	19300	134372	196994
123	Arkansas	Arkansas	4715	2570	425	35	865	220	405	45	150	1320	2105
124	Ashley	Arkansas	5000	2500	410	75	865	295	560	50	245	1350	1975
125	Baxter	Arkansas	11510	8120	850	90	1080	210	795	90	275	3950	4885
126	Benton	Arkansas	22985	15280	2065	155	2375	710	1690	110	600	7640	9750
127	Boone	Arkansas	6735	3890	550	55	855	210	780	80	315	1945	2715
128	Bradley	Arkansas	3025	1525	280	55	610	145	290	30	90	835	1310
129	Calhoun	Arkansas	1270	650	85	25	230	60	150	15	55	345	505
130	Carroll	Arkansas	4520	2850	375	40	540	145	385	35	150	1360	1920
131	Chicot	Arkansas	3275	1640	230	85	560	195	345	45	175	870	1300
132	Clark	Arkansas	4520	2635	365	65	720	150	405	35	145	1325	1980
133	Clay	Arkansas	5025	2740	495	45	840	165	500	55	185	1470	2160
134	Cleburne	Arkansas	5385	3260	535	60	685	155	485	45	160	1735	2175
135	Cleveland	Arkansas	1500	765	130	15	265	55	185	20	65	410	615
136	Columbia	Arkansas	6035	3125	495	70	1110	320	630	50	235	1615	2595
137	Conway	Arkansas	4410	2475	320	65	590	165	540	60	195	1220	1785
138	Craighead	Arkansas	11915	6495	940	120	1835	505	1390	125	505	3115	5015
139	Crawford	Arkansas	7810	4055	570	85	980	460	1055	110	495	2020	2815
140	Crittenden	Arkansas	7435	3540	450	165	1240	645	865	95	435	1805	2715
141	Cross	Arkansas	3760	1900	325	90	585	220	400	55	185	1015	1475
142	Dallas	Arkansas	2280	1185	195	25	375	130	250	30	90	625	955
143	Desha	Arkansas	2930	1500	220	55	545	215	260	30	105	775	1205
144	Drew	Arkansas	3515	1860	260	50	585	230	330	45	155	945	1445
145	Faulkner	Arkansas	9000	5255	675	95	1140	520	965	75	275	2495	3645
146	Franklin	Arkansas	3465	1875	270	35	515	150	430	45	145	990	1370
147	Fulton	Arkansas	2650	1430	230	30	385	90	320	45	120	760	990
148	Garland	Arkansas	21765	14335	1740	185	2480	615	1785	145	480	6965	9300
149	Grant	Arkansas	2445	1285	245	20	400	100	260	35	100	695	995
150	Greene	Arkansas	6785	3685	545	60	1015	265	810	95	310	1860	2750
151	Hempstead	Arkansas	4655	2675	345	65	750	230	400	30	160	1330	2045
152	Hot Spring	Arkansas	5905	3230	495	60	940	265	640	65	210	1705	2390
153	Howard	Arkansas	2975	1700	260	45	505	130	235	10	90	865	1345
154	Independence	Arkansas	6665	3655	525	60	985	275	840	75	250	1895	2675
155	Izard	Arkansas	3690	2250	290	25	480	120	370	40	115	1180	1525
156	Jackson 	Arkansas	4470	2360	380	40	740	205	515	50	180	1250	1875
157	Jefferson	Arkansas	14885	8035	1070	240	2310	925	1470	150	685	3915	6185
158	Johnson	Arkansas	4460	2425	360	50	695	150	520	60	200	1270	1840
159	Lafayette	Arkansas	1865	960	150	20	365	105	180	20	65	515	805
160	Lawrence	Arkansas	4895	2595	440	45	785	175	540	70	245	1410	1990
161	Lee	Arkansas	3325	1555	270	90	550	255	360	45	200	855	1210
162	Lincoln	Arkansas	2000	980	195	50	360	105	205	20	85	540	835
163	Little River	Arkansas	2635	1435	205	25	420	145	270	30	105	705	1105
164	Logan	Arkansas	5085	2710	435	65	765	205	560	80	265	1435	2055
165	Lonoke	Arkansas	6190	3315	490	65	930	370	680	60	280	1665	2535
166	Madison	Arkansas	2815	1565	250	40	345	100	365	25	125	845	1050
167	Marion	Arkansas	3580	2235	275	20	370	115	375	50	140	1130	1405
168	Miller	Arkansas	6935	3880	485	85	1110	385	650	65	275	1805	2980
169	Mississippi	Arkansas	9720	4995	660	200	1530	695	1055	95	490	2420	3880
170	Monroe	Arkansas	2740	1380	205	65	490	185	255	30	130	705	1120
171	Montgomery	Arkansas	1810	1060	155	20	245	50	200	15	65	570	710
172	Nevada	Arkansas	2060	1165	180	25	345	90	175	20	60	595	890
173	Newton	Arkansas	1755	825	170	20	240	70	280	35	115	475	600
174	Ouachita	Arkansas	6940	3720	535	80	1180	315	760	70	280	1860	2935
175	Perry	Arkansas	1930	1030	150	30	275	80	255	30	80	525	750
176	Phillips	Arkansas	6050	2875	390	170	1000	545	590	75	405	1490	2245
177	Pike	Arkansas	2490	1335	225	25	425	95	250	30	105	735	1050
178	Poinsett	Arkansas	5500	2740	475	60	940	260	695	70	260	1480	2195
179	Polk	Arkansas	4565	2775	390	60	580	180	390	55	135	1455	1855
180	Pope	Arkansas	8165	4390	600	70	1085	400	1135	120	365	2190	3155
181	Prairie	Arkansas	2005	1035	205	25	355	90	205	20	70	590	830
182	Pulaski	Arkansas	54570	31555	3305	790	7105	3445	5765	350	2255	13665	23535
183	Randolph	Arkansas	3850	2065	335	45	595	140	455	50	165	1095	1525
184	St Francis	Arkansas	5810	2945	380	115	920	425	620	70	335	1510	2205
185	Saline	Arkansas	10025	5760	785	95	1335	535	1095	90	330	2875	3910
186	Scott	Arkansas	2420	1295	180	30	360	90	305	40	120	695	935
187	Searcy	Arkansas	2175	1155	215	30	295	80	285	30	85	655	820
189	Sebastian	Arkansas	18865	10970	1415	165	2625	750	2020	150	770	5190	8265
190	Sevier	Arkansas	2895	1640	260	30	460	155	225	30	95	855	1210
191	Sharp	Arkansas	5175	3350	460	55	565	130	430	50	135	1745	2125
192	Stone	Arkansas	2485	1285	215	20	325	90	355	50	145	720	830
193	Union	Arkansas	10670	5680	800	130	1845	555	1085	110	465	2880	4575
194	Van Buren	Arkansas	4360	2775	390	35	465	100	370	60	165	1445	1715
195	Washington	Arkansas	18585	10745	1330	135	2305	810	2265	120	875	5085	7610
196	White	Arkansas	11240	6405	920	125	1595	480	1185	125	405	3280	4585
197	Woodruff	Arkansas	2195	1135	170	40	430	130	205	15	70	600	935
198	Yell	Arkansas	4395	2335	360	35	620	165	590	70	220	1210	1720
199	Unknown	Arkansas	15	10	    	    	    	    	5	    	    	5	5
201	"California, total"	California	3738579	2393724	303722	41245	442674	160627	295295	18844	82448	1154514	1658066
202	Alameda	California	157320	99635	11865	1685	19030	6720	13935	675	3775	46670	71480
203	Alpine	California	100	60	5	    	15	5	15	    	    	30	40
204	Amador	California	6780	4630	665	40	745	190	385	30	95	2400	2915
205	Butte	California	39645	2592	3450	305	4315	1195	3210	260	990	12980	17280
206	Calaveras	California	8030	5325	765	45	800	240	610	50	195	2760	3205
207	Colusa	California	2675	1610	245	30	360	105	230	25	70	850	1110
208	Contra Costa	California	107695	67615	9865	875	13905	4085	8300	465	2585	33040	48935
209	Del Norte	California	4455	2635	345	25	510	155	550	55	180	1395	1690
210	Eldorado	California	21340	14325	1900	150	2010	790	1570	115	480	7205	8655
211	Fresno	California	90325	54095	7390	1335	11385	5130	7745	620	2625	26910	37875
212	Glenn	California	4530	2790	390	55	595	200	315	45	140	1455	1905
213	Humboldt	California	20635	11810	1710	155	2685	920	2405	210	740	6210	8160
214	Imperial	California	17925	9810	1555	640	2100	1250	1760	195	615	5695	5600
215	Inyo	California	4400	3060	335	15	505	130	265	20	70	1515	1940
216	Kern	California	76030	43000	5860	915	9435	4470	8470	750	3130	21815	29155
217	Kings	California	9770	5440	890	135	1390	600	870	90	355	2830	3985
218	Lake	California	14955	9925	1110	110	1490	395	1400	115	410	5095	6020
219	Lassen	California	3985	2375	340	30	445	175	400	45	175	1255	1520
220	Los Angeles	California	947420	614480	70665	10900	111100	43920	74425	4125	17805	289635	428460
221	Madera	California	15225	8945	1455	200	1830	750	1390	140	515	4780	5880
222	Marin	California	32080	22170	2930	255	3895	730	1760	50	290	10655	15770
223	Mariposa	California	3130	2150	300	15	285	70	225	15	70	1130	1260
224	Mendocino	California	14745	8945	1260	160	1815	680	1375	90	420	4620	6025
225	Merced	California	21915	12780	1905	275	2870	1225	1930	185	745	6655	8725
226	Modoc	California	2395	1470	200	20	270	100	220	25	90	790	945
227	Mono	California	800	535	65	    	85	45	50	5	15	290	285
228	Monterey	California	42820	26845	3815	580	5350	1825	3065	245	1095	13230	18665
229	Napa	California	20600	13625	1815	255	2435	815	1270	55	330	6855	9500
230	Nevada	California	16730	11400	1685	120	1660	440	1055	80	290	5810	7135
231	Orange	California	255760	170195	21380	2445	32600	9325	15280	795	3740	79175	122680
232	Placer	California	27215	17660	2435	210	3100	1010	1995	155	650	8700	11895
233	Plumas	California	4445	3000	385	30	430	130	360	25	85	1540	1745
234	Riverside	California	190995	129380	14980	1725	19935	7440	12665	945	3925	63005	83820
235	Sacramento	California	138230	83465	11360	1415	16535	6460	13970	850	4175	39815	59235
236	San Benito	California	4450	2940	360	75	490	220	255	25	85	1515	1810
237	San Bernardino	California	165735	100005	12315	2005	20145	10125	14805	1225	5110	47785	68420
238	San Diego	California	326395	213615	31015	3630	37775	11625	21615	1325	5795	105260	147030
239	San Francisco	California	109495	73615	6675	1200	12470	3040	10930	245	1320	33800	51465
240	San Joaquin	California	68560	40985	5310	1040	8165	3695	6620	505	2240	20580	27970
241	San Luis Obispo	California	37625	25170	3495	290	4125	1000	2645	200	700	12545	16840
242	San Mateo	California	90130	61700	7425	765	10580	2660	5580	205	1215	29260	43220
243	Santa Barbara	California	53330	35145	5050	595	6255	1750	3360	230	945	17130	24825
244	Santa Clara	California	145405	94760	12140	1635	17210	6230	10320	500	2610	44620	66405
245	Santa Cruz	California	30260	19695	2610	280	3760	1090	2120	140	565	9335	14240
246	Shasta	California	29965	17985	2555	240	3545	1170	3175	300	995	9215	12020
247	Sierra	California	790	510	70	    	100	25	70	    	15	270	335
248	Siskiyou	California	10050	6250	925	65	1125	320	955	75	335	3265	3960
249	Solano	California	35270	20825	2920	380	4415	1985	3230	290	1225	10090	14555
250	Sonoma	California	62965	41070	5405	735	7780	2320	4325	220	1110	19690	29635
251	Stanislaus	California	53520	31900	4155	585	6575	2640	5450	450	1765	15600	22310
252	Sutter	California	10580	6235	865	90	1325	510	1100	95	360	3145	4250
253	Tehama	California	10860	6765	935	90	1200	405	1000	105	360	3495	4370
254	Trinity	California	2635	1585	190	20	295	80	315	40	110	830	950
255	Tulare	California	47655	27325	3820	1010	5730	3010	4590	445	1725	13800	18705
256	Tuolumne	California	11145	7490	1020	80	1100	330	820	55	250	3840	4505
257	Ventura	California	77365	49505	6695	960	9110	3310	5555	435	1795	23720	34655
258	Yolo	California	17205	10520	1560	175	2080	760	1560	95	455	5325	7400
259	Yuba	California	9265	5135	720	110	1075	485	1200	105	435	2720	3315
260	Unknown	California	2820	1895	180	15	340	110	240	5	35	895	1345
262	"Colorado, total"	Colorado	436917	266019	39063	3427	56006	18825	38601	2818	12158	129408	187086
263	Adams	Colorado	30275	17490	2085	215	3680	1665	3690	240	1210	8250	11375
264	Alamosa	Colorado	1730	920	165	25	225	110	175	25	85	490	660
265	Arapahoe	Colorado	39385	24830	3480	360	4745	1900	2945	170	955	11680	17105
266	Archuleta	Colorado	1050	650	115	5	90	40	90	15	45	355	340
267	Baca	Colorado	1105	630	170	10	185	15	55	10	30	390	510
268	Bent	Colorado	1015	550	110	15	140	30	110	10	50	315	400
269	Boulder	Colorado	23035	14235	2135	180	3135	955	1830	85	480	6745	10485
270	Chaffee	Colorado	2730	1755	265	30	335	85	200	10	50	875	1110
271	Cheyenee	Colorado	415	245	60	    	75	20	10	    	5	145	205
272	Clear Creek	Colorado	765	470	65	    	75	35	80	5	35	230	295
273	Conejos	Colorado	1460	735	180	30	190	80	140	30	75	460	510
274	Costilla	Colorado	775	370	95	10	90	50	100	10	50	235	245
275	Crowley	Colorado	770	435	85	10	110	20	65	10	35	255	300
276	Custer	Colorado	465	250	55	5	50	20	45	10	30	140	150
277	Delta	Colorado	6030	3690	695	50	765	160	415	70	185	2055	2540
278	Denver	Colorado	78320	50130	5630	555	9785	2570	7625	340	1685	22475	36880
279	Dolores	Colorado	375	190	55	5	50	10	40	10	15	120	140
280	Douglas	Colorado	3990	2525	415	25	425	225	255	20	100	1250	1555
281	Eagle	Colorado	1025	565	70	15	150	100	85	5	35	310	350
282	Elbert	Colorado	985	550	110	10	140	55	70	10	40	330	365
283	El Paso	Colorado	45835	27050	4230	345	5605	2210	4530	370	1495	12765	18880
284	Fremont	Colorado	7320	4430	720	65	995	225	615	60	210	2315	3170
285	Garfield	Colorado	4065	2520	345	25	485	205	345	30	110	1250	1675
286	Gilpin	Colorado	265	170	10	    	20	20	35	    	10	85	80
287	Grand	Colorado	940	625	85	5	90	35	70	5	25	325	335
288	Gunnison	Colorado	1050	650	95	10	125	45	75	10	40	330	395
289	Hinsdale	Colorado	75	55	10	    	5	5	    	    	    	30	30
290	Huerfano	Colorado	1570	905	150	15	260	45	120	20	55	510	680
291	Jackson	Colorado	225	140	25	5	35	5	10	    	5	85	85
292	Jefferson	Colorado	47135	30265	3955	335	5825	2130	3390	205	1030	13970	20660
293	Kiowa	Colorado	355	220	45	5	50	15	15	    	5	130	160
294	Kit Carson	Colorado	1415	805	210	10	245	45	75	5	20	490	655
295	Lake	Colorado	715	375	70	    	125	50	70	5	20	235	240
296	La Plata	Colorado	4540	2710	430	40	605	260	335	35	125	1375	1815
297	Larimer	Colorado	23710	14715	2300	90	2965	965	1875	135	665	7200	10375
298	Las Animas	Colorado	3305	1755	380	45	575	125	275	40	110	1015	1390
299	Lincoln	Colorado	900	560	100	5	150	25	50	5	5	305	440
300	Logan	Colorado	3470	2020	410	35	570	120	225	15	75	1110	1570
301	Mesa	Colorado	17910	11125	1610	170	2185	730	1500	125	465	5595	7420
302	Mineral	Colorado	65	40	5	    	15	    	5	    	    	20	30
303	Moffat	Colorado	1345	800	125	5	170	55	140	10	40	405	535
304	Montezuma	Colorado	3405	1890	315	30	470	205	315	40	140	1005	1315
305	Montrose	Colorado	5425	3255	585	65	710	245	405	35	125	1790	2240
306	Morgan	Colorado	3960	2320	445	25	630	140	280	25	95	1295	1745
307	Otero	Colorado	4150	2385	350	40	585	205	410	30	145	1195	1785
308	Ouray	Colorado	400	270	50	    	55	10	15	    	    	145	170
309	Park	Colorado	735	465	65	5	50	30	85	5	30	235	245
310	Phillips	Colorado	890	540	130	10	130	35	25	5	15	305	420
311	Pitkin	Colorado	630	435	60	10	70	20	30	5	    	235	250
312	Prowers	Colorado	2245	1270	235	10	395	110	160	15	50	665	1040
313	Pueblo	Colorado	24595	13545	2495	230	3515	1025	2585	270	930	7030	10010
314	Rio Blanco	Colorado	775	465	65	5	105	40	65	5	25	245	320
315	Rio Grande	Colorado	2180	1205	220	30	315	105	205	20	80	695	870
316	Routt	Colorado	1110	685	105	15	135	60	70	5	35	370	435
317	Saguache 	Colorado	750	415	80	10	100	25	75	15	30	240	290
318	San Juan	Colorado	85	45	5	    	10	5	15	    	5	25	25
319	San Miguel	Colorado	270	155	30	5	40	15	20	    	5	95	95
320	Sedgwick	Colorado	755	490	100	5	95	15	35	5	10	290	345
321	Summit	Colorado	545	345	45	5	40	45	45	    	20	175	155
322	Teller	Colorado	1645	980	115	15	165	100	175	20	75	465	530
323	Washington	Colorado	980	565	165	5	175	30	30	5	5	365	455
324	Weld	Colorado	17515	9975	1790	155	2360	800	1685	140	610	5225	7300
325	Yuma	Colorado	1940	1160	250	5	325	80	90	10	20	665	905
326	Unknown	Colorado	20	10	5	    	5	    	    	    	    	5	10
328	"Connecticut, total"	Connecticut	535574	378622	30230	4434	61484	17895	32850	1733	8326	167602	259288
329	Fairfield	Connecticut	127905	90630	7890	950	15410	3990	6975	380	1680	40550	63165
330	Hartford	Connecticut	145765	104415	7590	1490	15280	5335	8990	380	2285	45595	69930
331	Litchfield	Connecticut	29325	21080	1700	235	3425	790	1605	85	405	9570	14205
332	Middlesex	Connecticut	22675	16250	1270	140	2610	775	1305	45	280	7085	11085
333	New Haven	Connecticut	139605	98105	7345	1045	16400	4585	9220	560	2345	42985	68440
334	New London	Connecticut	38445	25885	2775	320	4880	1310	2480	145	650	11985	17810
335	Tolland	Connecticut	14840	10640	850	100	1605	460	920	40	225	4815	6815
336	Windham	Connecticut	17010	11615	805	155	1875	650	1355	95	460	5010	7840
337	Unknown	Connecticut	5	5	    	    	    	    	    	    	    	    	5
339	"Delaware, total"	Delaware	107094	70102	7337	921	13617	4399	7977	546	2195	31971	47136
340	Kent	Delaware	15005	9515	850	175	1780	855	1330	80	420	4320	6135
341	New Castle	Delaware	64575	41815	4740	495	8740	2540	4685	315	1245	19060	29270
342	Sussex	Delaware	27495	18760	1745	255	3085	1005	1965	145	535	8580	11725
343	Unknown	Delaware	20	10	    	    	10	    	    	    	    	5	10
345	"District of Columbia, total"	Delaware	77024	49990	4006	733	10283	4907	5993	122	990	21171	38167
347	Walton	Delaware	5470	3195	465	60	745	225	530	60	190	1620	2120
348	Washington	Delaware	3880	2170	335	55	595	160	390	55	120	1120	1550
349	Unknown	Delaware	100	75	5	    	10	5	5	    	    	40	45
351	"Florida, total"	Florida	2728646	1868801	205616	22406	312874	85794	170127	13138	49890	891294	1233792
352	Alachua	Florida	23700	13970	1615	480	2990	1610	2105	155	775	6600	9790
353	Baker	Florida	2405	1190	140	75	305	180	370	25	120	590	810
354	Bay	Florida	20925	12365	1740	230	2980	1015	1840	165	590	6080	8360
355	Bradford	Florida	3445	1985	250	50	475	210	330	30	115	985	1330
356	Brevard	Florida	84130	57325	7150	605	9360	2290	5425	420	1555	27875	36150
357	Broward	Florida	276070	196680	18795	1575	34245	7015	13550	815	3395	91110	138465
358	Calhoun	Florida	2045	1065	180	40	365	125	185	20	65	560	870
359	Charlotte	Florida	42000	31725	3550	200	3640	550	1770	150	415	15545	18710
360	Citrus	Florida	35935	26495	2780	235	3145	640	1910	205	525	13075	15325
361	Clay	Florida	12895	7900	950	135	1560	720	1110	100	420	3770	5130
362	Collier	Florida	38675	27265	4420	235	3965	820	1485	100	385	14460	16970
363	Columbia	Florida	7810	4425	555	110	1085	430	825	70	310	2215	2970
364	Dade	Florida	281745	187870	20085	3485	32135	12280	19745	1130	5015	88735	125590
365	De Soto	Florida	5570	3590	380	65	560	275	535	30	135	1790	2240
366	Dixie	Florida	2425	1375	175	30	270	100	305	40	130	760	760
367	Duval	Florida	92830	56150	6005	990	13385	5425	7875	505	2495	24935	41320
368	Escambia	Florida	41420	23885	3745	495	6165	2010	3600	335	1185	11475	17410
369	Flagler	Florida	10270	7720	780	65	730	210	560	45	160	3730	4025
370	Franklin	Florida	2100	1305	140	20	290	85	190	20	50	630	855
371	Gadsden	Florida	7840	4180	360	170	920	720	980	70	440	1895	2880
