id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
735	Clinton	Indiana	5930	3815	430	40	785	225	455	35	145	1755	2770
736	Crawford	Indiana	2155	1115	175	40	330	110	260	30	95	580	790
737	Daviess	Indiana	5070	3125	425	45	725	205	370	40	135	1490	2320
738	Dearborn	Indiana	6575	3870	515	60	915	310	605	50	250	1890	2755
739	Decatur	Indiana	4195	2615	365	35	570	175	285	30	120	1285	1855
740	De Kalb	Indiana	5525	3495	380	60	740	255	410	35	150	1600	2470
741	Delaware	Indiana	20935	12550	1510	170	2965	855	2020	170	695	5715	9220
742	Dubois	Indiana	5845	3575	510	45	935	265	385	20	110	1765	2705
743	Elkhart	Indiana	23180	15470	1440	155	2610	920	1820	120	645	6785	10560
744	Fayette	Indiana	5395	3140	440	45	780	250	505	40	195	1550	2300
745	Floyd	Indiana	11295	6785	835	130	1525	495	1060	75	390	3080	4890
746	Fountain	Indiana	4005	2475	320	30	635	140	295	20	90	1180	1850
747	Franklin	Indiana	3035	1745	295	40	430	125	265	30	105	805	1295
748	Fulton	Indiana	3975	2610	290	25	495	160	275	30	90	1255	1765
749	Gibson	Indiana	6205	3800	590	45	1020	215	390	30	115	1860	2925
750	Grant	Indiana	14100	8755	910	130	1735	590	1445	95	440	3900	6110
751	Greene	Indiana	6230	3675	530	45	985	265	510	50	170	1805	2810
752	Hamilton	Indiana	13290	8725	965	125	1635	640	860	55	285	4065	5880
753	Hancock 	Indiana	6585	4305	435	60	815	280	500	35	155	1940	2865
754	Harrison	Indiana	4785	2670	465	55	695	285	435	30	150	1375	1920
755	Hendricks	Indiana	10680	7060	805	70	1285	435	715	55	255	3230	4685
756	Henry	Indiana	10030	6050	770	135	1435	450	825	80	285	2845	4375
757	Howard	Indiana	14385	8870	890	110	1850	590	1455	100	520	3875	6170
758	Huntington	Indiana	6690	4590	440	30	755	285	415	25	150	1975	3235
759	Jackson 	Indiana	7125	4285	500	70	975	265	675	75	280	1995	3055
760	Jasper	Indiana	4150	2465	435	20	595	165	315	25	130	1240	1855
761	Jay	Indiana	4080	2710	285	40	535	140	260	25	85	1275	1870
762	Jefferson	Indiana	5310	3135	340	55	685	260	585	45	205	1485	2185
763	Jennings	Indiana	4390	2230	270	165	515	490	475	45	200	1075	1555
764	Johnson	Indiana	13125	8690	785	100	1695	465	985	70	335	3715	6005
765	Knox	Indiana	8240	4685	655	60	1420	340	760	65	255	2205	3765
766	Kosciusko	Indiana	10605	6950	765	60	1200	465	825	55	285	3245	4625
767	Lagrange	Indiana	3775	2465	255	35	395	180	295	20	130	1145	1550
768	Lake	Indiana	84835	47280	6645	1230	13025	4680	7890	695	3390	23755	34155
769	La Porte	Indiana	18870	12035	1190	135	2485	765	1550	120	590	5530	8330
770	Lawrence	Indiana	8110	4885	635	70	1210	305	695	55	255	2315	3565
771	Madison	Indiana	25610	16225	1740	195	3255	960	2250	150	835	7165	11505
772	Marion	Indiana	125860	79510	6735	1140	15520	5685	12585	625	4060	33550	56235
773	Marshall	Indiana	7465	4905	570	55	970	295	440	45	185	2275	3390
774	Martin	Indiana	1935	1160	155	30	260	75	175	20	60	575	815
775	Miami	Indiana	5520	3435	395	35	720	250	450	45	190	1560	2430
776	Monroe	Indiana	12710	8265	795	80	1540	475	1155	60	340	3600	5685
777	Montgomery	Indiana	6430	4050	575	40	925	220	440	40	140	1905	3015
778	Morgan	Indiana	8620	5225	625	80	1155	355	810	70	300	2470	3535
779	Newton	Indiana	2620	1615	215	20	360	120	185	25	80	785	1150
780	Noble	Indiana	6355	4040	405	35	815	240	555	35	230	1855	2760
781	Ohio	Indiana	860	500	70	10	135	45	70	10	20	220	365
782	Orange	Indiana	3625	2175	290	35	490	155	335	30	115	1060	1585
783	Owen	Indiana	3205	1885	265	35	430	120	300	40	130	920	1280
784	Parke	Indiana	3235	1940	270	25	505	155	265	15	60	945	1420
785	Perry	Indiana	3695	2340	255	30	530	135	290	20	95	1100	1645
786	Pike	Indiana	2530	1350	260	25	470	90	225	25	85	730	1105
787	Porter	Indiana	17850	10635	1520	140	2660	865	1390	100	540	5130	7620
788	Posey	Indiana	4545	2630	455	30	680	145	380	40	185	1345	1975
789	Pulaski	Indiana	2725	1620	260	20	400	95	195	25	110	815	1205
790	Putnam	Indiana	5115	3270	365	35	680	190	420	35	120	1505	2250
791	Randolph	Indiana	5710	3515	480	30	830	205	440	45	165	1725	2530
792	Ripley	Indiana	4980	2945	445	40	760	210	395	30	155	1090	1580
793	Rush	Indiana	3480	2190	300	35	495	125	245	15	75	1075	1560
794	St Joseph	Indiana	46050	31350	2775	365	5810	1560	2995	170	1025	13870	21910
795	Scott	Indiana	4285	2180	270	50	610	215	605	80	275	1050	1575
796	Shelby	Indiana	6705	4255	460	45	890	275	550	45	185	1925	2950
797	Spencer	Indiana	3575	2140	300	25	560	120	285	35	110	1075	1525
798	Starke	Indiana	4205	2300	285	50	550	215	490	65	250	1125	1585
799	Steuben	Indiana	5185	3360	405	45	665	200	335	30	145	1620	2260
800	Sullivan	Indiana	4530	2610	395	40	760	140	385	35	165	1305	2030
801	Switzerland	Indiana	1425	820	120	10	195	55	145	10	70	415	575
802	Tippecanoe	Indiana	16235	10415	1185	80	2155	590	1315	85	410	4820	7435
803	Tipton	Indiana	2930	1905	235	20	380	85	220	20	65	890	1370
804	Union	Indiana	1150	670	125	10	175	45	85	10	30	365	495
805	Vanderburgh	Indiana	33895	21245	2290	280	4800	1300	2905	175	900	9380	15910
806	Vermillion	Indiana	3465	2065	255	20	615	120	280	25	85	965	1645
807	Vigo	Indiana	20555	12825	1310	190	2895	790	1780	105	660	5410	9825
808	Wabash	Indiana	6725	4390	430	55	860	235	495	45	215	1960	3150
809	Warren	Indiana	1260	785	105	15	160	40	115	5	35	355	515
810	Warrick	Indiana	6435	3825	605	55	905	295	515	45	190	1910	2700
811	Washington	Indiana	4225	2450	320	35	550	215	450	40	165	1190	1740
812	Wayne	Indiana	15010	9450	960	170	1955	595	1400	75	405	4230	6625
813	Wells	Indiana	4320	2905	335	25	535	175	255	10	80	1325	2030
814	White	Indiana	4685	2990	370	35	705	135	310	25	115	1435	2145
815	Whitley	Indiana	4795	3195	350	35	575	215	290	20	115	1470	2140
816	Unknown	Indiana	15	10	    	    	    	    	5	    	    	5	5
817	"Iowa, total"	Iowa	533510	338329	50392	4131	75606	17598	34317	2257	10880	164999	251913
818	Adair	Iowa	1995	1245	280	10	340	45	55	5	15	695	1020
819	Adams	Iowa	1160	705	140	10	175	45	55	5	25	370	570
820	Allamakee	Iowa	3330	2140	355	40	480	125	140	15	35	1125	1550
821	Appanoose	Iowa	3645	2185	385	30	590	140	230	15	70	1160	1700
822	Audubon	Iowa	1945	1235	250	10	285	45	80	10	30	660	980
823	Benton	Iowa	4375	2645	510	35	720	135	235	20	75	1405	2105
824	Black Hawk	Iowa	23430	14590	1820	190	3045	850	2075	145	715	6840	10355
825	Boone	Iowa	5240	3275	480	115	705	235	310	30	90	1575	2480
826	Bremer	Iowa	4335	2750	525	25	685	120	170	15	45	1430	2195
827	Buchanan	Iowa	4030	2405	440	25	625	145	260	25	105	1245	1860
828	Buena Vista	Iowa	4480	2885	585	30	635	105	185	10	45	1530	2190
829	Butler	Iowa	3915	2230	610	20	705	80	180	25	65	1310	1910
830	Calhoun	Iowa	3245	1930	395	30	605	105	130	10	40	1025	1660
831	Carroll	Iowa	4820	2850	565	80	795	170	230	25	105	1500	2315
832	Cass	Iowa	3650	2240	415	20	615	90	185	15	70	1190	1825
833	Cedar	Iowa	3385	2125	430	20	530	90	140	10	40	1185	1595
834	Cerro Gordo	Iowa	10335	6550	840	110	1435	355	790	65	190	3055	4795
835	Cherokee	Iowa	3175	1965	340	10	480	95	210	15	60	1010	1475
836	Chickasaw	Iowa	2890	1740	405	20	480	65	135	10	35	970	1380
837	Clarke	Iowa	1875	1185	190	15	260	65	110	5	45	575	890
838	Clay	Iowa	3610	2265	350	15	570	105	220	10	75	1135	1735
839	Clayton	Iowa	4300	2655	505	30	715	135	195	15	50	1430	2040
840	Clinton	Iowa	10315	6615	860	70	1465	375	685	45	200	3070	4845
841	Crawford	Iowa	3620	2140	475	15	600	110	210	15	55	1170	1720
842	Dallas	Iowa	5470	3535	485	40	755	200	335	15	105	1710	2605
843	Davis	Iowa	1790	1085	215	5	285	50	110	5	35	590	865
844	Decatur	Iowa	1975	1290	200	10	270	55	110	5	35	635	960
845	Delaware	Iowa	3095	1855	395	15	480	110	165	15	60	1010	1410
846	Des Moines	Iowa	8410	5635	575	50	1075	275	585	40	175	2430	4110
847	Dickinson	Iowa	3905	2570	490	20	540	100	155	5	25	1355	1865
848	Dubuque	Iowa	15950	10175	1395	150	2275	530	1080	70	275	4630	7625
849	Emmet	Iowa	2725	1680	285	20	435	90	150	10	55	860	1290
850	Fayette	Iowa	4935	2990	620	55	785	135	245	20	85	1595	2350
851	Floyd	Iowa	4070	2485	450	35	630	145	225	25	75	1270	1930
852	Franklin	Iowa	2655	1605	335	10	450	80	120	15	40	850	1340
853	Fremont	Iowa	2140	1365	190	20	285	55	140	15	70	665	1020
854	Greene	Iowa	2685	1735	285	10	430	65	120	10	30	880	1355
855	Grundy	Iowa	2765	1735	365	10	450	60	105	5	35	930	1370
856	Guthrie	Iowa	2990	1920	320	15	475	70	140	5	45	980	1465
857	Hamilton	Iowa	3625	2375	355	25	515	110	180	15	50	1210	1725
858	Hancock 	Iowa	2660	1580	365	15	455	100	110	10	25	855	1325
859	Hardin	Iowa	4960	3110	585	25	825	125	200	15	75	1625	2495
860	Harrison	Iowa	3365	2010	400	20	565	100	200	10	60	1075	1650
861	Henry	Iowa	3810	2480	350	30	545	110	215	10	70	1200	1875
862	Howard	Iowa	2855	1745	400	25	475	50	110	5	45	1000	1375
863	Humboldt	Iowa	2780	1715	375	15	470	60	115	5	25	945	1375
864	Ida	Iowa	1960	1155	260	10	365	70	75	5	20	655	980
865	Iowa	Iowa	3155	2065	305	30	495	85	135	5	35	1030	1595
866	Jackson 	Iowa	4245	2575	450	45	640	165	260	25	85	1360	1910
867	Jasper	Iowa	7225	4615	680	55	985	265	455	30	140	2245	3305
868	Jefferson	Iowa	2760	1795	240	30	365	80	185	10	55	865	1315
869	Johnson	Iowa	9210	6000	655	75	1080	355	795	30	220	2675	4260
870	Jones	Iowa	3700	2330	420	25	570	125	155	5	70	1245	1745
871	Keokuk	Iowa	3010	1805	355	10	500	95	155	20	70	995	1445
872	Kossuth	Iowa	4120	2460	530	35	735	140	160	15	45	1355	2025
873	Lee	Iowa	7700	5035	575	60	1090	260	505	25	150	2285	3680
874	Linn	Iowa	27715	18590	1960	205	3370	865	2025	90	610	8355	12815
875	Louisa	Iowa	2175	1415	195	15	280	75	140	15	40	720	965
876	Lucas	Iowa	2240	1475	210	15	320	55	125	10	30	725	1085
877	Lyon	Iowa	2510	1455	390	20	435	65	90	10	45	840	1220
878	Madison	Iowa	2495	1625	250	20	370	80	105	10	35	815	1240
879	Mahaska	Iowa	4620	2975	480	25	610	140	270	30	90	1505	2180
880	Marion	Iowa	5815	3595	615	20	830	165	445	15	130	1820	2710
881	Marshall	Iowa	7955	5310	675	55	1025	220	510	25	135	2600	3700
882	Mills	Iowa	2545	1405	210	150	270	265	170	10	65	690	1020
883	Mitchell	Iowa	2495	1585	320	15	395	50	100	5	25	875	1225
884	Monona	Iowa	2785	1640	345	20	520	65	140	15	40	905	1390
885	Monroe	Iowa	1940	1210	160	10	305	65	125	15	50	620	885
886	Montgomery	Iowa	3010	2000	270	20	410	70	175	15	50	945	1500
887	Muscatine	Iowa	7075	4545	555	55	955	265	510	40	150	2165	3210
888	O'Brien	Iowa	3900	2310	550	35	660	95	165	15	70	1260	1915
889	Osceola	Iowa	1685	970	235	5	305	40	80	10	40	560	805
890	Page	Iowa	4320	2845	360	35	575	155	240	20	90	1370	2065
891	Palo Alto	Iowa	2790	1625	335	25	470	90	170	15	60	890	1330
892	Plymouth	Iowa	4720	2880	605	30	735	150	245	15	60	1565	2205
893	Pocahontas	Iowa	2325	1435	290	10	415	50	90	5	30	770	1185
894	Polk	Iowa	50275	33455	2825	365	5835	1970	4225	210	1390	14130	23430
895	Pottawattamie	Iowa	14305	8890	1010	120	1805	600	1325	90	465	3985	6325
896	Poweshiek	Iowa	3750	2500	360	30	525	110	180	10	35	1215	1875
897	Ringgold	Iowa	1495	940	180	10	235	30	80	5	15	485	735
898	Sac	Iowa	3120	1950	400	20	475	65	145	20	45	1035	1560
899	Scott	Iowa	22965	14635	1680	180	3035	880	1860	110	585	6765	10295
900	Shelby	Iowa	2880	1785	405	25	465	60	105	10	25	990	1430
901	Sioux	Iowa	5510	3180	855	30	960	150	255	10	70	1845	2695
902	Story 	Iowa	8915	6060	775	50	1115	250	510	30	125	2770	4425
903	Tama	Iowa	4165	2565	575	20	695	120	155	5	30	1435	2025
904	Taylor	Iowa	2040	1285	250	10	300	55	90	10	40	675	1005
905	Union	Iowa	2850	1750	280	25	445	110	180	5	55	850	1430
906	Van Buren	Iowa	1995	1275	225	25	295	55	95	5	20	700	935
907	Wapello	Iowa	8450	5155	745	60	1230	245	725	55	235	2470	3825
908	Warren	Iowa	4945	3205	375	35	630	200	360	20	120	1510	2250
909	Washington	Iowa	4600	2930	515	45	635	155	225	20	75	1455	2265
910	Wayne	Iowa	2135	1335	305	10	320	30	95	5	35	745	1015
911	Webster	Iowa	9035	5770	760	70	1210	315	670	40	200	2750	4175
912	Winnebago	Iowa	2855	1900	315	15	425	65	100	5	30	965	1450
913	Winneshiek	Iowa	3755	2415	440	40	535	130	160	10	25	1280	1795
914	Woodbury	Iowa	19105	11990	1410	155	2490	725	1590	110	635	5470	8785
915	Worth	Iowa	1835	1150	195	5	300	40	100	10	35	605	915
916	Wright	Iowa	3580	2240	460	25	575	60	150	5	65	1205	1800
917	Unknown	Iowa	10	5	    	    	5	    	    	    	    	5	5
918	"Kansas, total"	Kansas	421097	271404	35355	3395	56912	16201	27581	1584	8665	129605	198569
919	Allen	Kansas	3340	2015	320	25	535	120	215	20	90	1045	1545
920	Anderson	Kansas	1985	1260	210	20	300	80	75	5	35	655	950
921	Atchison	Kansas	3460	2305	280	20	465	115	215	10	50	1055	1690
922	Barber	Kansas	1445	915	145	20	230	40	70	5	20	470	720
923	Barton	Kansas	6010	3880	550	35	955	190	300	20	80	1905	2930
924	Bourbon	Kansas	3625	2375	240	30	485	155	235	20	85	1095	1725
925	Brown	Kansas	2740	1785	260	20	390	95	125	5	60	905	1360
926	Butler	Kansas	8285	5295	695	65	1235	360	450	30	155	2595	3840
927	Chase	Kansas	745	505	70	5	90	25	35	    	15	260	350
928	Chautauqua	Kansas	1275	815	110	15	195	35	70	5	30	440	590
929	Cherokee	Kansas	4800	2770	445	30	795	190	415	40	115	1395	2185
930	Cheyenne	Kansas	915	560	135	5	160	20	25	5	5	325	455
931	Clark	Kansas	650	415	65	    	105	25	30	5	5	215	320
932	Clay	Kansas	2295	1475	275	10	350	40	105	10	30	825	1115
933	Cloud	Kansas	3025	2060	285	15	420	65	140	10	30	930	1605
934	Coffey	Kansas	1820	1175	195	15	280	55	75	5	20	650	880
935	Comanche	Kansas	645	400	65	    	105	25	35	5	10	210	330
936	Cowley	Kansas	7270	4560	590	135	925	370	490	40	160	2180	3310
937	Crawford	Kansas	7865	4835	700	65	1295	255	475	50	190	2355	3940
938	Decatur	Kansas	1025	670	135	5	165	15	30	5	    	360	525
939	Dickinson	Kansas	4205	2735	415	35	635	130	180	10	65	1365	2085
940	Doniphan	Kansas	1695	1015	160	10	285	70	120	5	30	535	780
941	Douglas	Kansas	8730	5470	690	80	1075	345	775	35	260	2600	3930
942	Edwards	Kansas	960	625	115	10	135	30	40	    	5	340	485
943	Elk	Kansas	1030	635	110	10	165	25	55	5	25	335	500
944	Ellis	Kansas	4550	2755	420	50	675	220	305	25	100	1415	2035
945	Ellsworth	Kansas	1565	1040	140	10	250	35	55	5	30	530	795
946	Finney	Kansas	3515	1935	270	45	525	285	305	25	125	965	1445
947	Ford	Kansas	4235	2735	350	40	570	190	255	10	85	1365	1950
948	Franklin	Kansas	4420	2745	380	40	620	170	320	30	115	1340	2045
949	Geary	Kansas	3160	1895	245	35	445	185	240	25	90	900	1315
950	Gove	Kansas	765	485	110	5	120	15	30	    	    	275	390
951	Graham	Kansas	855	545	80	5	120	10	60	5	30	285	385
952	Grant	Kansas	820	490	85	    	140	30	60	    	15	265	375
953	Gray	Kansas	925	545	140	5	150	35	35	5	10	305	470
954	Greeley	Kansas	315	190	30	    	60	20	15	    	    	100	155
955	Greenwood	Kansas	2345	1490	230	20	345	60	130	10	60	800	1100
956	Hamilton	Kansas	545	350	55	5	100	10	20	    	5	165	295
957	Harper	Kansas	1935	1230	210	10	320	55	85	    	25	605	1025
958	Harvey	Kansas	5665	3890	460	35	665	150	345	10	110	1790	2850
959	Haskell	Kansas	525	305	60	5	95	25	25	5	5	170	245
960	Hodgeman	Kansas	440	270	60	    	80	5	15	5	5	160	215
961	Jackson	Kansas	2420	1525	225	20	355	95	130	10	60	765	1095
962	Jefferson	Kansas	2810	1820	255	30	330	100	185	15	75	925	1240
963	Jewell	Kansas	1195	755	155	5	200	20	40	5	15	425	600
964	Johnson	Kansas	43120	29520	3460	250	5230	1540	2380	75	665	13315	20840
965	Kearny	Kansas	575	325	75	    	85	30	35	    	25	180	255
966	Kingman	Kansas	1885	1150	245	15	280	80	85	5	25	625	905
967	Kiowa	Kansas	900	605	95	5	115	20	45	    	15	300	430
968	Labette	Kansas	5085	3260	385	85	660	230	340	20	105	1500	2420
969	Lane	Kansas	550	320	75	5	105	15	20	5	5	185	280
970	Leavenworth	Kansas	7365	4690	570	55	955	340	560	25	170	2125	3355
971	Lincoln	Kansas	1035	655	120	10	175	25	35	5	10	340	545
972	Linn	Kansas	2250	1455	205	20	300	70	135	10	55	775	985
973	Logan	Kansas	730	470	85	    	125	20	20	    	10	255	370
974	Lyon	Kansas	4820	3090	365	30	650	210	350	25	100	1430	2300
975	Mc Pherson	Kansas	5805	4040	535	15	765	150	220	10	70	1935	2950
976	Marion	Kansas	3450	2270	380	25	450	100	170	5	50	1195	1675
977	Marshall	Kansas	2860	1810	340	15	460	75	100	15	45	985	1435
978	Meade	Kansas	920	575	100	5	175	20	35	5	5	295	485
979	Miami	Kansas	3830	2370	280	35	495	210	315	5	120	1075	1715
980	Mitchell	Kansas	1835	1225	170	10	295	55	60	5	15	595	955
981	Montgomery	Kansas	9080	5685	770	75	1335	310	635	50	220	2725	4325
982	Morris	Kansas	1465	1005	155	5	195	35	60	    	10	540	715
983	Morton	Kansas	590	350	70	5	105	15	30	5	10	200	270
984	Nemaha	Kansas	2655	1675	310	35	435	70	100	5	25	930	1300
985	Neosho	Kansas	3850	2455	315	40	560	150	235	15	80	1185	1825
986	Ness	Kansas	1030	675	120	5	170	20	25	    	15	365	535
987	Norton	Kansas	1485	995	160	10	220	25	55	5	15	505	765
988	Osage	Kansas	3160	2020	245	20	430	120	225	15	85	970	1415
989	Osborne	Kansas	1395	925	160	5	230	15	50	    	10	505	740
990	Ottawa	Kansas	1320	850	135	10	225	40	40	5	15	440	680
991	Pawnee	Kansas	1740	1090	150	30	240	60	140	5	25	515	870
992	Phillips	Kansas	1650	1020	220	15	275	40	55	5	20	585	825
993	Pottawatomie	Kansas	2920	1875	290	20	375	100	160	20	80	975	1315
994	Pratt	Kansas	2245	1495	215	15	330	50	110	5	25	735	1145
995	Rawlins	Kansas	850	520	115	5	150	20	30	5	5	295	415
996	Reno	Kansas	12600	8240	1120	100	1650	420	765	60	245	3895	6045
997	Republic	Kansas	1845	1260	205	5	265	35	60	    	15	645	960
998	Rice	Kansas	2510	1615	260	15	405	75	105	10	25	820	1265
999	Riley	Kansas	5095	3355	460	30	645	220	285	15	85	1590	2420
1000	Rooks	Kansas	1570	985	185	10	275	50	55	5	5	520	785
1001	Rush	Kansas	1185	760	140	5	185	10	55	10	20	415	575
1002	Russell	Kansas	2180	1385	235	10	380	65	80	    	25	745	1105
1003	Saline	Kansas	8950	5810	690	50	1200	360	635	35	170	2665	4235
1004	Scott	Kansas	990	610	130	5	160	25	45	    	15	345	490
1005	Sedgwick	Kansas	61095	40095	4250	520	7330	2550	4775	175	1400	18165	28120
1006	Seward	Kansas	2370	1435	200	15	340	150	155	10	65	700	1020
1007	Shawnee	Kansas	27075	17405	1600	290	3025	1220	2665	110	760	7415	12280
1008	Sheridan	Kansas	650	385	75	10	135	20	20	5	    	225	300
1009	Sherman	Kansas	1405	865	140	15	225	55	75	5	25	440	660
1010	Smith	Kansas	1510	975	195	5	255	30	40	5	5	540	780
1011	Stafford	Kansas	1475	915	160	20	240	60	55	10	15	485	745
1012	Stanton	Kansas	345	205	40	    	55	20	20	    	5	115	150
1013	Stevens	Kansas	890	535	105	10	140	55	30	    	15	290	420
1014	Sumner	Kansas	4700	2895	445	30	720	195	290	20	105	1405	2235
1015	Thomas	Kansas	1430	935	155	5	200	60	55	5	15	475	710
1016	Trego	Kansas	965	615	120	5	135	20	50	    	20	325	470
1017	Wabaunsee	Kansas	1355	850	155	5	180	45	70	10	40	475	605
1018	Wallace	Kansas	350	225	40	5	55	10	10	    	5	125	170
1019	Washington	Kansas	2130	1325	295	10	350	40	80	5	25	775	1045
1020	Wichita	Kansas	435	275	55	    	70	10	20	    	5	165	210
1021	Wilson	Kansas	2690	1710	275	20	375	85	160	15	50	885	1265
1022	Woodson	Kansas	1185	795	115	10	140	30	70	    	25	425	535
1023	Wyandotte	Kansas	26810	16925	1395	255	3245	1425	2570	160	835	7350	11775
1024	Unknown	Kansas	5	5	    	    	    	    	    	    	    	    	5
1025	"Kentucky, total"	Kentucky	671557	349416	55374	7473	106522	32296	79497	9546	31433	175714	270521
1026	Adair	Kentucky	3285	1670	315	30	555	155	370	40	150	920	1280
1027	Allen	Kentucky	3115	1765	230	40	485	155	315	25	100	905	1280
1028	Anderson	Kentucky	2395	1415	185	20	355	115	205	15	85	685	1020
1029	Ballard	Kentucky	1590	875	155	25	275	60	140	15	45	440	715
1030	Barren	Kentucky	7070	3925	535	45	1100	275	840	70	280	1905	2960
1031	Bath	Kentucky	2015	1040	195	30	335	85	235	30	65	610	785
1032	Bell	Kentucky	7065	2470	600	115	1440	460	1160	230	590	1495	2415
1033	Boone	Kentucky	7600	4255	570	70	1160	390	805	70	280	1955	3145
1034	Bourbon	Kentucky	3255	1990	265	35	475	125	270	20	75	945	1515
1035	Boyd	Kentucky	10335	5340	1085	90	1950	415	1035	110	310	2805	4445
1036	Boyle	Kentucky	4840	2915	355	35	665	180	495	35	160	1325	2125
1037	Bracken	Kentucky	1680	825	180	25	330	80	145	25	70	475	705
1038	Breathitt	Kentucky	3190	995	260	80	535	195	640	140	345	645	875
1039	Breckinridge	Kentucky	3355	1815	350	50	530	145	315	40	110	1025	1320
1040	Bullitt	Kentucky	5680	2785	425	55	755	325	845	95	395	1405	1865
1041	Butler	Kentucky	2270	1020	210	25	435	125	300	30	125	605	850
1042	Caldwell	Kentucky	3050	1775	230	30	500	105	295	30	85	855	1390
1043	Calloway	Kentucky	6360	3840	570	40	990	160	540	55	165	1920	2900
1044	Campbell	Kentucky	14320	8430	1125	110	2235	625	1240	110	445	3815	6475
1045	Carlisle	Kentucky	1265	750	100	5	215	40	110	10	35	390	555
1046	Carroll	Kentucky	1980	1105	155	25	300	110	205	15	65	565	800
1047	Carter	Kentucky	4640	1980	475	65	875	295	615	90	245	1205	1690
1048	Casey	Kentucky	2995	1360	345	35	560	135	375	35	150	850	1130
1049	Christian	Kentucky	8940	4935	625	110	1355	550	945	85	335	2345	3680
1050	Clark	Kentucky	5030	2805	435	55	780	215	500	55	185	1370	2100
1051	Clay	Kentucky	4170	1325	360	105	690	295	745	185	465	880	1155
1052	Clinton	Kentucky	2115	980	155	25	330	100	370	35	120	530	755
1053	Crittenden	Kentucky	1925	1055	160	15	340	75	205	20	55	560	835
1054	Cumberland	Kentucky	1605	800	155	10	285	65	200	15	75	460	625
1055	Daviess	Kentucky	16420	9840	1115	145	2265	630	1705	150	570	4350	7085
1056	Edmonson	Kentucky	2135	935	195	20	355	90	360	35	145	525	745
1057	Elliott	Kentucky	1140	410	140	20	230	65	165	35	75	290	370
1058	Estill	Kentucky	2755	1265	225	45	455	130	410	55	170	695	990
1059	Fayette	Kentucky	30095	18535	2135	255	4255	1385	2645	130	755	8170	13870
1060	Fleming	Kentucky	2465	1275	280	40	455	105	225	20	65	735	1025
1061	Floyd	Kentucky	10185	3020	885	145	1795	660	2010	500	1170	2020	2880
1062	Franklin	Kentucky	9105	5125	425	220	1030	1065	820	30	390	2300	3680
1063	Fulton	Kentucky	2370	1305	150	20	375	115	275	30	100	565	1030
1064	Gallatin	Kentucky	955	475	80	10	155	35	125	15	60	270	345
1065	Garrard	Kentucky	2250	1270	205	20	360	90	215	20	70	670	935
1066	Grant	Kentucky	3105	1575	245	30	490	175	385	45	160	810	1180
1067	Graves	Kentucky	8165	4900	600	55	1115	270	840	95	290	2285	3670
1068	Grayson	Kentucky	4500	2290	465	45	705	165	555	60	215	1320	1685
1069	Green	Kentucky	2475	1255	295	25	420	85	275	30	90	735	1020
1070	Greenup	Kentucky	5470	2490	575	65	865	280	755	125	315	1340	1975
1071	Hancock	Kentucky	1205	660	130	15	170	55	120	10	45	365	460
1072	Hardin	Kentucky	10620	5435	985	130	1660	615	1170	115	510	2790	4035
1073	Harlan	Kentucky	8490	2640	725	125	1770	525	1520	335	850	1715	2745
1074	Harrison	Kentucky	3370	1940	300	30	530	175	270	20	105	1030	1430
1075	Hart	Kentucky	3125	1530	305	45	565	145	340	50	145	865	1230
1076	Henderson	Kentucky	7885	4435	600	60	1290	370	805	65	260	2165	3340
1077	Henry	Kentucky	2815	1495	295	25	480	135	250	25	110	855	1175
1078	Hickman	Kentucky	1080	630	80	20	160	30	110	10	40	285	455
1079	Hopkins	Kentucky	9515	4800	850	85	1780	430	1050	125	395	2505	4040
1080	Jackson	Kentucky	2445	955	270	35	435	145	355	65	185	625	805
1081	Jefferson	Kentucky	121690	72705	8640	1030	17825	4760	12250	720	3760	32460	54325
1082	Jessamine	Kentucky	4105	2270	315	60	590	220	445	35	170	1120	1610
1083	Johnson	Kentucky	4795	1735	420	70	835	255	865	170	445	1065	1525
1084	Kenton	Kentucky	21535	12555	1530	215	3335	1020	1990	180	710	5530	9670
1085	Knott	Kentucky	3080	850	295	50	580	250	575	140	340	585	845
1086	Knox	Kentucky	6100	2175	500	100	1125	415	1060	185	540	1290	2025
1087	Larue	Kentucky	2580	1345	300	25	440	95	260	25	90	770	1075
1088	Laurel	Kentucky	7940	3330	795	115	1275	420	1225	200	580	1960	2655
1089	Lawrence	Kentucky	2775	1060	295	60	475	150	425	85	225	665	895
1090	Lee	Kentucky	1595	655	150	35	280	85	250	30	110	415	515
1091	Leslie	Kentucky	2530	685	230	40	440	180	575	125	255	480	655
1092	Letcher	Kentucky	5530	1690	530	80	1250	355	940	195	490	1165	1795
1093	Lewis	Kentucky	2365	1090	225	45	395	120	300	55	135	645	840
1094	Lincoln	Kentucky	4020	2030	385	55	600	230	485	60	175	1155	1515
1095	Livingston	Kentucky	2175	1100	200	15	355	80	275	40	110	615	830
1096	Logan	Kentucky	4870	2680	445	65	825	210	475	35	135	1400	2115
1097	Lyon	Kentucky	1470	875	135	15	205	45	155	10	30	455	600
1098	McCracken	Kentucky	13920	8065	985	95	2055	550	1550	150	470	3765	6110
1099	McCreary	Kentucky	3235	1040	245	60	600	200	660	105	325	635	975
1100	McLean	Kentucky	1945	1050	185	20	345	65	200	20	60	560	840
