id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
881	Hamilton	Iowa	3540	2295	355	20	515	95	180	20	60	1150	1735
882	Hancock	Iowa	2630	1585	375	10	445	90	95	5	25	865	1295
883	Hardin	Iowa	4890	3055	620	30	815	110	190	15	55	1630	2475
884	Harrison	Iowa	3260	1970	400	15	555	95	170	15	40	1050	1615
885	Henry	Iowa	3795	2495	350	25	555	110	185	20	55	1230	1880
886	Howard	Iowa	2500	1510	365	40	400	40	95	10	40	880	1170
887	Humboldt	Iowa	2580	1620	360	15	400	60	95	5	25	900	1255
888	Ida	Iowa	1990	1170	270	10	370	75	65	10	20	645	985
889	Iowa	Iowa	3125	2045	325	20	500	75	130	10	20	1025	1585
890	Jackson	Iowa	4170	2540	465	45	640	160	235	20	65	1330	1880
891	Jasper	Iowa	6905	4410	700	45	965	255	375	30	125	2180	3185
892	Jefferson	Iowa	2755	1805	240	30	395	70	170	10	35	850	1355
893	Johnson	Iowa	8595	5640	670	75	1015	325	660	25	185	2555	4000
894	Jones	Iowa	3645	2280	425	30	560	120	160	10	60	1195	1690
895	Keokuk	Iowa	3065	1860	390	15	505	90	145	10	50	1025	1485
896	Kossuth	Iowa	4120	2440	555	35	765	145	130	20	30	1335	2050
897	Lee	Iowa	7640	5015	605	65	1095	250	445	30	135	2275	3640
898	Linn	Iowa	26680	17965	1995	190	3310	835	1760	85	540	8050	12415
899	Louisa	Iowa	2040	1325	190	10	270	70	115	15	45	675	915
900	Lucas	Iowa	2250	1445	240	10	320	65	125	10	35	720	1075
901	Lyon	Iowa	2495	1425	410	20	455	65	85	10	25	840	1225
902	Madison	Iowa	2485	1630	260	20	370	80	90	5	30	825	1245
903	Mahaska	Iowa	4510	2910	475	15	610	145	240	30	85	1445	2165
904	Marion	Iowa	5690	3455	630	25	855	160	405	40	120	1785	2690
905	Marshall	Iowa	8025	5370	720	55	1045	240	460	25	110	2660	3705
906	Mills	Iowa	2470	1330	205	135	295	285	145	15	60	670	985
908	Mitchell	Iowa	2785	1765	365	15	445	55	105	5	30	965	1365
909	Monona	Iowa	2725	1620	350	20	505	65	120	10	35	880	1370
910	Monroe	Iowa	1985	1245	175	15	320	45	120	15	50	615	935
911	Montgomery 	Iowa	3005	1985	285	20	435	70	160	10	40	950	1510
912	Muscatine	Iowa	6830	4440	550	65	940	245	450	25	115	2095	3140
913	? Brien	Iowa	3795	2240	540	40	665	90	145	15	60	1225	1890
914	Osceola	Iowa	1690	980	235	10	305	40	80	10	30	565	835
915	Page	Iowa	4295	2820	375	45	600	140	215	20	80	1360	2085
916	Palo Alto	Iowa	2685	1565	330	20	485	85	140	15	45	840	1310
917	Plymouth	Iowa	4655	2810	635	40	720	160	210	15	65	1530	2190
918	Pocahontas	Iowa	2470	1485	320	10	465	50	85	15	40	815	1250
919	Polk	Iowa	48760	32665	2855	380	5840	1960	3720	200	1140	13660	22900
920	Pottawattamie	Iowa	13675	8555	1020	115	1760	585	1180	90	370	3790	6170
921	Poweshiek	Iowa	3735	2500	375	25	530	100	165	10	30	1225	1880
922	Ringgold	Iowa	1425	875	175	10	230	35	75	10	15	450	725
923	Sac	Iowa	3190	1995	420	20	510	65	135	10	35	1055	1590
924	Scott	Iowa	22640	14530	1705	160	3030	905	1635	120	555	6600	10240
925	Shelby	Iowa	2975	1820	415	25	505	70	95	10	35	1020	1480
926	Sioux	Iowa	5350	3060	835	40	945	165	210	10	85	1775	2600
927	Story 	Iowa	8640	5905	800	45	1115	250	415	25	85	2710	4340
928	Tama	Iowa	3980	2430	560	25	680	105	135	15	30	1320	1960
929	Taylor	Iowa	2050	1275	255	15	315	50	95	10	35	665	1020
930	Union	Iowa	3050	1890	315	20	465	115	185	5	55	925	1520
931	Van Buren	Iowa	1960	1240	240	15	305	70	75	    	15	680	930
932	Wapello	Iowa	8450	5170	785	60	1255	250	640	65	225	2490	3870
933	Warren	Iowa	4630	3025	385	30	605	195	285	15	90	1415	2145
934	Washington	Iowa	4340	2770	495	40	620	145	200	20	50	1350	2205
935	Wayne	Iowa	2130	1325	300	5	330	30	95	15	30	750	1030
936	Webster	Iowa	9045	5790	765	75	1280	300	620	45	170	2725	4280
937	Winnebago	Iowa	2810	1860	320	15	425	65	90	5	30	940	1425
938	Winneshiek	Iowa	3755	2400	450	40	550	135	140	10	30	1260	1785
939	Woodbury	Iowa	19000	12020	1430	155	2525	715	1480	125	550	5440	8705
940	Worth	Iowa	1850	1165	210	5	305	40	90	10	25	615	910
941	Wright	Iowa	3665	2270	480	15	635	60	140	15	50	1235	1850
942	Unknown	Iowa	220	115	25	5	25	10	25	5	10	55	90
944	"Kansas, total"	Kansas	407382	263689	35748	3267	56300	15811	23660	1640	7267	125446	194055
945	Allen	Kansas	3220	1995	320	35	525	115	170	15	45	1045	1535
946	Anderson	Kansas	2045	1295	225	15	315	90	75	5	25	675	1010
947	Atchison	Kansas	3295	2200	275	20	465	110	165	15	45	980	1665
948	Barber	Kansas	1470	935	150	25	225	45	60	5	25	475	715
949	Barton	Kansas	5765	3680	550	35	940	200	275	15	70	1820	2780
950	Bourbon	Kansas	3535	2325	250	25	490	140	205	25	75	1070	1720
951	Brown	Kansas	2720	1795	275	20	390	95	95	10	40	905	1360
952	Butler	Kansas	7255	4605	640	65	1125	330	355	25	110	2240	3415
953	Chase	Kansas	715	475	70	5	85	30	30	5	15	240	330
954	Chautauqua	Kansas	1245	810	115	20	185	25	65	5	20	440	575
955	Cherokee	Kansas	4750	2725	460	30	845	190	355	45	100	1335	2215
956	Cheyenne	Kansas	920	560	120	5	180	25	25	    	5	315	475
957	Clark	Kansas	640	420	60	5	100	20	25	    	10	205	340
958	Clay	Kansas	2340	1515	270	10	380	40	85	5	35	815	1165
959	Cloud	Kansas	3065	2095	290	20	435	60	120	10	35	970	1640
960	Coffey	Kansas	1885	1205	215	15	285	55	75	5	30	645	915
961	Comanche	Kansas	650	425	75	    	100	15	30	    	5	220	350
962	Cowley	Kansas	7210	4535	600	140	955	360	440	40	140	2100	3360
963	Crawford	Kansas	8135	4970	760	80	1390	265	440	50	180	2400	4065
964	Decatur	Kansas	1035	670	120	5	180	20	30	5	5	345	540
965	Dickinson	Kansas	4185	2695	430	30	660	135	160	15	60	1310	2110
966	Doniphan	Kansas	1780	1085	165	10	285	70	115	10	40	575	815
967	Douglas	Kansas	8185	5185	700	70	1025	330	660	30	185	2455	3725
968	Edwards	Kansas	995	645	125	5	150	30	35	    	5	340	515
969	Elk	Kansas	1025	645	105	5	175	30	40	5	20	345	510
970	Ellis	Kansas	4485	2725	430	50	635	215	305	30	95	1385	1975
971	Ellsworth	Kansas	1585	1045	155	15	245	40	55	5	25	540	805
972	Finney	Kansas	3395	1880	275	50	505	255	260	40	130	945	1405
973	Ford	Kansas	4140	2670	350	40	585	190	215	20	70	1310	1915
974	Franklin	Kansas	4290	2695	380	40	630	175	270	25	75	1300	2035
975	Geary	Kansas	2970	1815	265	20	425	170	190	25	60	885	1260
976	Gove	Kansas	760	475	110	10	120	20	20	5	    	275	365
977	Graham	Kansas	825	525	70	5	125	15	50	10	25	280	380
978	Grant	Kansas	810	485	75	5	130	35	50	10	20	260	360
979	Gray	Kansas	855	500	130	5	145	30	30	5	10	280	440
980	Greeley	Kansas	295	180	25	    	55	15	15	    	5	95	145
981	Greenwood	Kansas	2285	1475	225	20	350	60	110	10	35	790	1095
982	Hamilton	Kansas	555	355	65	5	90	10	25	    	5	175	290
983	Harper	Kansas	1830	1175	200	10	290	45	75	10	25	570	935
984	Harvey	Kansas	5200	3590	440	25	630	130	290	10	85	1660	2675
985	Haskell	Kansas	465	275	50	5	85	15	25	    	10	155	215
986	Hodgeman	Kansas	430	265	55	5	75	15	10	5	    	150	210
987	Jackson	Kansas	2230	1410	215	25	330	100	105	5	40	730	1025
988	Jefferson	Kansas	2680	1750	275	25	325	90	145	10	60	905	1215
989	Jewell	Kansas	1195	770	160	10	195	20	30	    	10	435	605
990	Johnson	Kansas	39880	27370	3335	195	4935	1450	1940	75	580	12275	19275
991	Kearny	Kansas	535	320	65	    	80	25	30	    	15	170	240
992	Kingman 	Kansas	1800	1120	225	20	265	75	70	5	20	585	860
993	Kiowa	Kansas	930	610	100	5	135	25	35	5	15	295	460
994	Labette	Kansas	5045	3215	395	80	675	220	305	35	120	1485	2450
995	Lane	Kansas	530	315	80	5	95	15	15	    	5	180	275
996	Leavenworth	Kansas	6790	4350	555	60	895	295	490	20	125	2025	3105
997	Lincoln	Kansas	1070	675	135	10	185	25	30	    	10	345	570
998	Linn	Kansas	2120	1355	225	20	300	70	110	5	35	725	965
999	Logan	Kansas	730	470	85	    	115	30	25	    	5	255	360
1000	Lyon	Kansas	4765	3125	385	35	645	195	285	15	80	1445	2320
1001	Me Pherson	Kansas	5480	3805	535	25	730	120	190	10	65	1835	2785
1002	Marion	Kansas	3060	2040	335	20	400	90	135	10	30	1025	1510
1003	Marshall	Kansas	2920	1855	375	20	470	80	95	10	15	990	1490
1004	Meade	Kansas	930	575	105	5	180	25	35	    	5	290	485
1005	Miami	Kansas	3575	2230	265	25	480	200	270	10	95	1010	1660
1006	Mitchell	Kansas	1845	1210	180	15	300	50	55	10	25	590	960
1007	Montgomery	Kansas	9205	5805	830	80	1410	325	535	45	175	2775	4470
1008	Morris	Kansas	1465	1005	160	5	195	35	60	    	5	535	710
1009	Morton	Kansas	550	325	65	    	115	15	25	5	    	180	260
1011	Nemaha	Kansas	2600	1650	315	35	415	75	80	10	20	920	1255
1012	Neosho	Kansas	3925	2510	350	50	575	140	205	15	80	1240	1845
1013	Ness	Kansas	1070	680	125	    	180	25	35	    	25	365	535
1014	Norton	Kansas	1555	1025	170	10	245	30	55	10	10	525	810
1015	Osage	Kansas	3010	1975	255	15	415	115	170	15	50	975	1400
1016	Osborne	Kansas	1450	955	175	10	240	15	45	    	10	515	770
1017	Ottawa	Kansas	1335	850	130	10	240	40	45	5	15	425	680
1018	Pawnee	Kansas	1710	1085	150	15	250	65	115	5	25	515	865
1019	Phillips	Kansas	1665	1010	230	5	290	50	60	5	15	580	825
1020	Pottawatomie	Kansas	2675	1720	290	20	350	90	130	15	60	910	1235
1021	Pratt	Kansas	1990	1320	195	10	305	45	85	5	25	645	1035
1022	Rawlins	Kansas	815	505	105	5	145	25	25	    	5	300	395
1023	Reno	Kansas	12210	8035	1105	90	1675	410	645	60	190	3775	5910
1024	Republic	Kansas	1900	1285	225	10	290	40	40	5	5	680	990
1025	Rice	Kansas	2555	1615	290	20	405	70	120	10	25	820	1280
1026	Riley	Kansas	5005	3320	475	40	640	200	235	20	75	1545	2425
1027	Rooks	Kansas	1555	955	180	10	285	40	60	5	20	510	785
1028	Rush	Kansas	1165	745	155	10	170	15	45	5	20	410	555
1029	Russell	Kansas	2170	1390	235	15	365	65	75	5	20	740	1090
1030	Saline	Kansas	8710	5720	720	45	1190	355	535	25	120	2620	4160
1031	Scott	Kansas	985	595	130	5	150	25	50	10	20	335	485
1032	Sedgwick	Kansas	58640	38725	4225	510	7095	2520	4155	225	1185	17505	27070
1033	Seward	Kansas	2230	1355	195	25	325	160	115	10	45	660	980
1034	Shawnee	Kansas	25970	16930	1615	260	3035	1175	2245	120	590	7140	12060
1035	Sheridan	Kansas	625	370	90	5	120	20	15	    	5	220	305
1036	Sherman	Kansas	1370	840	135	20	225	55	70	5	20	430	635
1037	Smith	Kansas	1500	970	200	10	250	40	25	    	5	535	780
1038	Stafford	Kansas	1415	895	170	15	220	50	50	5	10	470	735
1039	Stanton	Kansas	305	180	40	5	45	20	15	    	    	105	140
1040	Stevens	Kansas	810	480	100	5	145	50	25	    	5	245	400
1041	Sumner	Kansas	4820	3015	480	30	725	205	260	20	85	1470	2365
1042	Thomas	Kansas	1405	915	160	5	200	55	60	    	10	470	700
1043	Trego	Kansas	935	600	120	    	140	15	35	    	25	320	470
1044	Wabaunsee	Kansas	1260	800	145	    	175	40	65	5	30	445	570
1045	Wallace	Kansas	325	210	40	    	55	10	10	    	    	120	165
1046	Washington	Kansas	2125	1335	325	10	325	40	70	5	15	790	1065
1047	Wichita	Kansas	465	290	60	    	75	15	20	    	5	170	230
1048	Wilson	Kansas	2525	1605	265	15	375	85	135	10	35	830	1200
1049	Woodson	Kansas	1185	790	120	10	145	30	65	5	20	440	540
1050	Wyandotte	Kansas	26570	16985	1460	220	3285	1435	2225	160	800	7260	11795
1051	Unknown	Kansas	280	130	40	5	60	15	20	    	10	65	125
1053	"Kentucky, total"	Kentucky	646268	339412	55840	7621	104766	32253	69202	9362	27812	170862	263558
1054	Adair	Kentucky	3095	1605	310	35	520	155	305	45	120	890	1255
1055	Allen	Kentucky	2980	1690	245	35	465	120	285	35	105	875	1240
1056	Anderson	Kentucky	2250	1345	190	25	335	110	160	20	65	650	1000
1057	Ballard	Kentucky	2110	1170	225	25	375	75	170	20	50	640	950
1058	Barren	Kentucky	6675	3750	545	50	1035	285	715	60	235	1845	2840
1059	Bath	Kentucky	1850	970	215	35	325	80	175	15	35	560	755
1060	Bell	Kentucky	7120	2525	635	130	1435	505	1050	235	605	1550	2420
1061	Boone	Kentucky	6775	3780	520	50	1050	350	715	70	240	1765	2775
1062	Bourbon	Kentucky	3180	1970	255	45	470	115	225	20	80	920	1465
1063	Boyd	Kentucky	10395	5365	1120	100	1980	405	980	115	330	2830	4540
1064	Boyle	Kentucky	4650	2810	360	40	665	185	415	30	145	1280	2085
1065	Bracken	Kentucky	1555	795	170	20	315	85	115	10	45	435	680
1066	Breathitt	Kentucky	2775	910	250	70	505	205	465	100	270	595	825
1067	Breckinridge	Kentucky	3165	1735	340	55	505	140	250	40	100	995	1245
1068	Bullitt	Kentucky	4480	2240	370	50	635	285	540	90	270	1135	1510
1069	Butler	Kentucky	2115	940	205	25	410	100	270	45	120	560	800
1070	Caldwell	Kentucky	3010	1785	250	30	485	115	255	25	65	870	1390
1071	Calloway	Kentucky	6125	3705	565	40	960	170	485	50	150	1875	2810
1072	Campbell	Kentucky	13960	8100	1120	125	2295	610	1150	130	430	3625	6350
1073	Carlisle	Kentucky	1230	745	115	    	200	25	110	10	25	390	555
1074	Carroll	Kentucky	1850	995	155	20	295	105	190	20	70	525	730
1075	Carter	Kentucky	4620	1960	495	70	890	320	545	90	250	1205	1680
1076	Casey	Kentucky	2700	1225	325	40	505	135	310	40	120	745	1030
1077	Christian	Kentucky	8890	4960	645	110	1390	550	855	90	290	2400	3685
1078	Clark	Kentucky	4715	2650	435	50	755	215	430	45	135	1275	2020
1079	Clay	Kentucky	3980	1285	395	125	675	285	620	170	425	860	1115
1080	Clinton	Kentucky	2025	975	155	20	325	105	295	35	115	510	740
1081	Crittenden	Kentucky	2030	1120	180	20	355	95	195	25	40	600	860
1082	Cumberland	Kentucky	1605	810	165	15	290	70	185	10	60	475	630
1083	Daviess	Kentucky	15910	9555	1130	145	2245	655	1525	140	515	4165	6930
1084	Edmonson	Kentucky	1715	745	180	15	285	70	270	30	120	450	600
1085	Elliott	Kentucky	890	350	125	10	180	50	100	25	50	255	300
1086	Estill	Kentucky	2995	1410	270	45	510	145	390	60	165	785	1130
1087	Fayette	Kentucky	28625	17750	1990	265	4185	1405	2245	135	650	7710	13260
1088	Fleming	Kentucky	2440	1270	290	35	465	115	185	25	55	735	1035
1089	Floyd	Kentucky	9620	2910	875	160	1725	625	1745	505	1075	1945	2785
1090	Franklin	Kentucky	8670	4955	430	210	1030	995	705	30	315	2235	3515
1091	F ulton	Kentucky	2445	1370	160	25	405	105	245	30	105	615	1135
1092	G allatin	Kentucky	925	475	90	10	155	50	90	15	40	270	340
1093	Garrard	Kentucky	2250	1240	240	25	380	100	185	20	60	665	965
1094	Grant	Kentucky	2905	1480	240	40	465	160	325	50	145	770	1100
1095	Graves	Kentucky	8175	5035	645	60	1105	285	735	90	220	2360	3705
1096	Grayson	Kentucky	4540	2315	490	50	720	165	520	70	210	1365	1670
1097	Green	Kentucky	2305	1180	290	30	395	70	240	30	70	700	950
1098	Greenup	Kentucky	4930	2240	500	65	785	270	655	110	305	1215	1735
1099	Hancock	Kentucky	1150	630	130	25	180	50	95	10	30	365	455
1100	Hardin	Kentucky	10140	5245	995	110	1605	615	1040	90	440	2720	3940
1101	Harlan	Kentucky	8135	2670	750	140	1820	565	1255	265	670	1755	2755
1102	Harrison	Kentucky	3120	1830	295	30	505	140	220	20	80	985	1365
1103	Hart	Kentucky	3030	1515	335	40	580	140	285	35	100	850	1235
1104	Henderson	Kentucky	7440	4220	605	55	1280	340	660	55	225	2050	3220
1105	Henry	Kentucky	2665	1455	300	20	470	130	185	20	85	835	1150
1106	Hickman	Kentucky	1065	630	85	25	170	30	90	10	25	305	495
1107	Hopkins	Kentucky	9280	4715	865	95	1725	450	935	135	360	2495	3930
1108	Jackson	Kentucky	2310	935	265	35	425	145	295	55	155	620	790
1109	Jefferson	Kentucky	119210	71370	8650	1015	17700	4855	11310	825	3485	31505	53320
1110	Jessamine	Kentucky	3620	2035	305	40	515	205	350	35	135	1010	1455
1111	Johnson	Kentucky	4775	1725	455	70	835	275	810	170	435	1060	1525
1112	Kenton	Kentucky	21345	12420	1540	235	3385	1025	1850	190	700	5440	9655
1113	Knott	Kentucky	2930	825	295	60	555	265	510	125	295	585	840
1114	Knox	Kentucky	5140	1860	465	100	940	355	800	165	455	1130	1650
1115	Larue	Kentucky	2370	1225	290	25	435	95	205	25	70	690	995
1116	Laurel	Kentucky	6850	2940	730	100	1135	395	930	170	450	1730	2360
1117	Lawrence	Kentucky	2640	980	280	60	480	155	385	85	215	625	875
1118	Lee	Kentucky	1540	630	165	30	270	85	205	45	110	390	525
1120	Leslie	Kentucky	2230	670	230	40	395	170	420	90	215	480	615
1121	Letcher 	Kentucky	5390	1710	550	80	1240	375	820	185	430	1185	1795
1122	Lewis	Kentucky	2390	1145	230	45	395	115	255	60	145	680	845
1123	Lincoln	Kentucky	4150	2135	425	70	660	225	415	60	160	1235	1560
1124	Livingston	Kentucky	2050	1060	210	10	340	65	235	40	90	600	810
1125	Logan	Kentucky	4850	2680	465	60	845	205	430	35	130	1395	2145
1126	Lyon	Kentucky	1425	830	125	10	225	45	140	15	35	430	570
1127	McCracken	Kentucky	13075	7620	935	100	1960	535	1365	140	420	3450	5790
1128	McCreary	Kentucky	3070	1010	265	55	580	200	550	105	305	635	960
1129	McLean	Kentucky	2010	1070	220	20	380	70	185	20	45	610	865
1130	Madison	Kentucky	7990	4380	700	95	1185	415	825	90	300	2190	3270
1131	Magoffin	Kentucky	2170	740	230	45	385	185	315	85	185	505	650
1132	Marion	Kentucky	3195	1795	285	40	475	160	300	30	110	795	1445
1133	Marshall	Kentucky	5985	3585	620	45	840	170	545	55	125	1860	2515
1134	Martin	Kentucky	2330	585	175	50	375	160	490	160	335	405	525
1135	Mason	Kentucky	3410	2050	305	30	540	145	220	30	90	990	1500
1136	Meade	Kentucky	2055	980	220	20	380	120	220	35	80	545	745
1137	Menifee	Kentucky	940	405	100	5	155	65	120	25	65	260	325
1138	Mercer	Kentucky	3775	2315	320	30	575	155	270	30	80	1100	1715
1139	Metcalfe	Kentucky	1965	975	215	35	345	115	195	20	65	570	790
1140	Monroe	Kentucky	2500	1190	260	30	450	130	325	25	90	700	980
1141	Montgomery	Kentucky	3525	1890	305	40	565	180	390	40	115	955	1445
1142	Morgan	Kentucky	2135	845	235	30	395	125	290	60	155	550	715
1143	Muhlenberg	Kentucky	6605	3000	735	80	1330	320	710	130	300	1745	2630
1144	Nelson	Kentucky	5170	2950	465	65	755	260	465	60	150	1285	2380
1145	Nicholas	Kentucky	1400	780	140	10	235	70	110	10	45	420	605
1146	Ohio	Kentucky	4420	2255	445	50	710	175	510	80	195	1235	1755
1147	Oldham	Kentucky	2915	1655	240	45	390	210	250	20	105	825	1110
1148	Owen	Kentucky	1485	840	155	20	240	55	125	10	40	440	630
1149	Owsley	Kentucky	1175	470	125	25	205	65	160	40	85	320	385
1150	Pendleton	Kentucky	1960	1020	205	15	325	100	185	30	80	560	760
1151	Perry	Kentucky	5875	1965	530	120	1200	480	875	210	495	1255	1870
1152	Pike	Kentucky	14640	4255	1365	250	2630	970	2895	695	1580	2885	4105
1153	Powell	Kentucky	1520	665	140	30	225	100	225	40	95	395	470
1154	Pulaski	Kentucky	10065	4920	1000	165	1570	520	1285	135	470	2715	3700
1155	Robertson	Kentucky	440	225	50	5	75	15	35	10	25	125	185
1156	Rockcastle	Kentucky	2440	1125	270	40	445	130	290	40	100	680	915
1157	Rowan	Kentucky	2880	1410	270	40	480	170	330	50	130	790	1070
1158	Russell	Kentucky	3215	1570	325	45	575	125	380	50	145	925	1220
1159	Scott	Kentucky	3505	2130	290	35	525	155	250	25	95	1035	1525
1160	Shelby	Kentucky	3950	2330	360	40	610	160	335	25	90	1225	1695
1161	Simpson	Kentucky	2695	1595	215	15	410	105	245	20	90	780	1230
1162	Spencer	Kentucky	1140	580	130	15	170	60	125	10	50	345	420
1163	Taylor	Kentucky	4425	2360	395	35	640	180	545	60	210	1205	1790
1164	T odd	Kentucky	2140	1150	225	25	385	105	160	30	60	615	955
1165	Trigg	Kentucky	2505	1490	235	30	375	85	215	15	60	815	1030
1166	Trimble	Kentucky	1115	610	125	15	165	60	80	15	45	340	435
1167	Union	Kentucky	2840	1455	260	25	525	150	270	40	115	775	1190
1168	Warren	Kentucky	12420	6925	910	135	1825	640	1365	130	490	3265	5165
1169	Washington	Kentucky	2080	1135	225	20	320	90	185	30	75	575	930
1170	Wayne	Kentucky	3470	1525	380	55	575	175	470	65	225	980	1170
1171	Webster	Kentucky	3155	1650	330	40	595	120	280	35	105	925	1360
1172	Whitley	Kentucky	7605	3295	610	120	1410	440	1085	165	480	1780	2865
1173	Wolfe	Kentucky	1405	565	140	30	235	100	190	35	110	355	450
1174	Woodford	Kentucky	2670	1660	225	20	365	125	200	10	65	815	1180
1175	Unknown	Kentucky	315	135	25	10	60	20	35	5	25	60	125
1177	"Louisiana, total"	Louisiana	651881	319981	61658	9378	112935	44822	62265	9483	31359	169311	255200
1178	Acadia	Louisiana	10040	4150	1060	115	1890	630	1195	240	760	2400	3630
1179	Allen	Louisiana	3945	1670	390	80	765	220	465	90	265	1015	1395
1180	Ascension	Louisiana	7010	3065	765	105	1285	560	660	145	425	1775	2535
1181	Assumption	Louisiana	3525	1400	430	70	640	310	395	80	200	875	1230
1182	Avoyelles	Louisiana	7740	3405	970	95	1485	450	780	145	410	2055	3040
1183	Beauregard	Louisiana	4905	2330	545	65	910	260	455	90	250	1370	1850
1184	Bienville	Louisiana	3610	1825	405	50	710	185	265	40	130	1070	1570
1185	Bossier	Louisiana	9665	5210	815	145	1620	735	785	75	280	2595	3905
1186	Caddo	Louisiana	42465	24040	3445	530	7245	2535	3245	260	1165	11350	18930
1187	Calcasieu	Louisiana	27385	13000	3000	385	5020	1660	2610	430	1280	7290	10445
1188	Caldwell	Louisiana	1980	955	190	35	360	110	200	35	95	540	790
1189	Cameron	Louisiana	950	480	120	10	170	55	75	10	30	290	350
1190	Catahoula	Louisiana	2090	940	235	30	400	120	215	40	110	590	775
1191	Claiborne	Louisiana	3320	1825	320	35	675	175	180	20	90	970	25
1192	Concordia	Louisiana	3640	1805	340	70	665	255	330	35	140	1025	1340
1193	De Soto	Louisiana	4690	2365	450	75	870	280	405	65	180	1280	1925
1194	East Baton Rouge	Louisiana	47450	24365	4790	695	8270	3555	3575	425	1775	12725	19425
1195	East Carroll	Louisiana	1865	890	140	80	305	195	160	15	80	480	690
1196	East Feliciana	Louisiana	2725	1185	250	55	505	230	340	35	125	735	985
1197	Evangeline	Louisiana	6945	2475	765	65	1140	365	1130	230	775	1550	2225
1198	Franklin	Louisiana	3845	1925	420	60	755	255	265	40	125	1120	1585
1199	G rant	Louisiana	2965	1390	325	30	555	190	285	50	140	855	1140
1200	Iberia	Louisiana	11410	5025	1165	185	1955	815	1130	270	865	2835	4105
1201	Iberville	Louisiana	4910	2265	475	80	980	365	460	65	220	1335	1875
1202	Jackson	Louisiana	3275	1695	360	35	625	155	250	40	115	930	1450
1203	Jefferson	Louisiana	63530	34360	5515	730	10510	3720	5670	705	2320	16750	26055
1204	Jefferson Davis	Louisiana	5865	2505	640	90	1040	350	650	150	440	1470	2100
1205	Lafayette	Louisiana	19990	9450	1980	225	3370	1435	2050	335	1145	4905	7435
1206	Lafourche	Louisiana	12215	5025	1620	160	2260	760	1345	290	755	3105	4385
1207	La Salle	Louisiana	3010	1320	325	30	645	155	330	65	140	775	1210
1208	Lincoln	Louisiana	5505	2970	575	65	1000	315	355	40	185	1630	2405
1209	Livingston	Louisiana	8595	3830	890	110	1495	650	965	180	475	2195	2950
1210	Madison	Louisiana	2200	1035	165	75	410	225	185	15	90	570	810
1211	Morehouse	Louisiana	6330	2985	670	125	1165	395	620	90	280	1710	2445
1212	Natchitoches	Louisiana	6300	2990	640	110	1235	485	535	75	230	1705	2550
1213	Orleans	Louisiana	84425	45235	5760	1200	13400	6690	8035	760	3345	21235	35350
1214	Ouachita	Louisiana	20920	11160	1910	330	3620	1275	1685	175	765	5635	8875
1215	Plaquemines	Louisiana	3080	1420	295	65	575	295	260	35	135	870	1040
1216	Pointe Coupee	Louisiana	3665	1650	455	55	700	240	310	65	190	1045	1335
1217	Rapides	Louisiana	21080	10320	1825	460	3555	1875	1900	250	895	5260	8375
1218	Red River	Louisiana	1695	850	180	25	305	105	150	15	65	470	685
1219	Richland	Louisiana	4140	2095	445	70	740	270	320	45	155	1210	1700
1220	Sabine	Louisiana	4650	2275	560	50	820	275	415	65	190	1405	1770
1221	St Bernard	Louisiana	11355	5800	1035	115	1920	585	1230	180	490	2985	4305
1222	St Charles	Louisiana	5005	2340	530	90	865	395	480	80	225	1290	1755
1223	St Helena	Louisiana	1115	470	115	25	210	90	110	20	75	300	380
1224	St James	Louisiana	2910	1295	365	45	625	235	220	30	95	790	1120
1225	St John The Baptist	Louisiana	4125	1755	400	60	760	450	390	85	225	975	1425
1226	St Landry	Louisiana	16265	6165	1645	225	2835	1085	2225	510	1575	3740	5335
1227	St Martin	Louisiana	6180	2395	625	75	990	415	850	215	615	1405	1965
1228	St Mary	Louisiana	8940	3810	900	125	1540	705	1035	200	625	2195	3015
1229	St Tammany	Louisiana	18570	9585	1720	250	2790	1245	1845	270	865	4950	6835
1230	Tangipahoa	Louisiana	14870	6775	1165	305	2485	1275	1610	280	975	3585	5345
1231	Tensas	Louisiana	1455	750	190	45	270	110	70	5	15	440	615
1232	Terrebonne	Louisiana	15170	5585	1445	220	2345	1135	2255	550	1635	3170	4490
1233	Union	Louisiana	4190	2115	465	45	775	210	355	65	160	1215	1755
1234	V ermilion	Louisiana	9175	4025	1180	75	1825	450	840	210	570	2450	3650
1235	Vernon	Louisiana	5030	2395	515	70	900	410	455	65	220	1330	1860
1236	Washington	Louisiana	9165	4200	830	130	1625	575	1120	180	505	2280	3510
1237	Webster	Louisiana	9110	4770	895	135	1705	590	700	80	235	2580	3875
1238	West Baton Rouge	Louisiana	2605	1190	280	45	515	220	230	30	95	670	980
1239	West Carroll	Louisiana	2590	1245	305	50	490	155	205	35	105	745	1050
1240	West Feliciana	Louisiana	995	490	95	25	170	80	80	10	45	295	355
1241	Winn	Louisiana	2965	1450	305	35	570	175	260	55	115	840	1200
1242	Unknown	Louisiana	550	220	50	10	85	50	80	10	45	95	165
1244	"Maine, total"	Maine	214790	136762	16153	1885	28041	7957	17171	1520	5301	63432	95817
1245	Androsccoggin	Maine	19025	12490	935	140	2065	725	1940	135	595	5265	8440
1246	Aroostook	Maine	15565	8815	1425	160	2350	595	1565	190	465	4545	6415
