id	county	state	total	retire_workers	retire_wives_husbands	retire_children	survivor_widows	survivor_children	disability_workers	disability_wives_husbands	disability_children	men65plus	women65plus
890	Jefferson	Iowa	1629	1169	82	8	218	36	106	1	9	639	715
891	Johnson	Iowa	5921	4261	248	27	704	179	460	3	39	2160	2605
892	Jones	Iowa	2123	1492	135	7	328	57	92	1	11	887	903
893	Keokuk	Iowa	1655	1111	112	2	287	37	95	3	8	678	724
894	Kossuth	Iowa	2397	1590	186	11	452	60	91	2	5	1011	1057
895	Lee	Iowa	4636	3272	198	19	676	117	322	4	28	1691	2047
896	Linn	Iowa	17695	12899	718	70	2184	415	1286	14	109	6669	7535
897	Louisa	Iowa	1326	935	69	4	178	39	93	1	7	539	535
898	Lucas	Iowa	1229	876	63	4	177	26	77	1	5	473	546
899	Lyon	Iowa	1371	899	125	4	254	30	52	1	6	586	592
900	Madison	Iowa	1451	1028	83	6	224	39	66	1	4	584	655
901	Mahaska	Iowa	2620	1859	156	7	360	63	157	4	14	1062	1134
902	Marion	Iowa	3301	2214	201	7	487	82	286	2	22	1260	1387
903	Marshall	Iowa	4916	3566	247	17	650	97	317	3	19	1950	2115
904	Mills	Iowa	1441	916	72	51	165	125	99	1	12	498	562
906	Mitchell	Iowa	1437	1003	106	3	232	24	64	1	4	621	620
907	Monona	Iowa	1528	996	108	4	303	28	82	1	6	611	701
908	Monroe	Iowa	1046	717	47	2	165	28	78	2	7	408	442
909	Montgomery	Iowa	1747	1266	88	6	248	32	100	1	6	680	806
910	Muscatine	Iowa	4360	3067	197	16	599	123	327	6	25	1672	1823
911	O?Brien	Iowa	2246	1484	191	12	408	46	92	2	11	935	976
912	Osceola	Iowa	961	623	80	2	184	19	48	1	4	404	412
913	Page	Iowa	2475	1795	122	10	339	62	133	2	12	974	1112
914	Palo Alto	Iowa	1597	1049	119	7	278	40	95	1	8	653	694
915	Plymouth	Iowa	2729	1850	204	8	441	73	141	2	10	1140	1126
916	Pocahontas	Iowa	1377	938	105	1	253	20	54		6	575	629
917	Polk	Iowa	31944	23215	1064	119	3752	889	2644	30	231	11274	14191
918	Pottawattamie	Iowa	8321	5676	344	38	1105	265	801	12	80	2906	3478
919	Poweshiek	Iowa	2266	1650	125	8	321	50	107		5	918	1032
920	Ringgold	Iowa	758	525	51	2	120	12	46		2	299	337
921	Sac	Iowa	1787	1235	134	6	287	28	87	4	6	750	800
922	Scott	Iowa	14259	9922	612	58	1944	413	1185	17	108	5287	5931
923	Shelby	Iowa	1656	1139	136	8	284	25	60	1	3	713	725
924	Sioux	Iowa	3148	2045	291	7	584	71	138	2	10	1367	1343
925	Story 	Iowa	5693	4198	287	16	751	121	296	4	20	2244	2587
926	Tama	Iowa	2401	1629	193	6	421	52	94	1	5	1034	1024
927	Taylor	Iowa	1040	729	74	2	158	21	50	1	5	426	464
928	Union	Iowa	1543	1052	87	7	246	45	98	1	7	583	713
929	Van Buren	Iowa	1063	747	64	7	161	26	56		2	445	451
930	Wapello	Iowa	4944	3332	247	19	742	107	449	9	39	1787	2086
931	Warren	Iowa	2963	2095	127	11	373	101	235	3	18	1121	1230
932	Washington	Iowa	2675	1883	175	13	384	69	136	3	12	1062	1202
933	Wayne	Iowa	1087	756	89	2	167	13	55		5	467	458
934	Webster	Iowa	5515	3873	272	23	757	146	405	6	33	2120	2350
935	Winnebago	Iowa	1624	1171	101	4	251	33	59		5	684	731
936	Winneshiek	Iowa	2048	1449	134	12	302	55	92	1	3	854	886
937	Woodbury	Iowa	11375	7910	498	46	1541	321	944	15	100	4160	4944
938	Worth	Iowa	1040	706	63	1	181	21	61	2	5	424	467
939	Wright	Iowa	2148	1477	169	7	365	29	89	1	11	925	953
940	Unknown	Iowa	4	2			2					3	2
942	"Kansas, total"	Kansas	256354	181365	12681	1075	35447	7350	16685	251	1500	99258	111444
943	Allen	Kansas	1850	1245	102	5	315	48	119	2	14	718	805
944	Anderson	Kansas	1096	763	63	4	171	37	52	1	5	444	472
945	Atchison	Kansas	1996	1418	93	5	287	50	131	2	10	749	887
946	Barber	Kansas	894	615	55	6	150	21	45		2	363	408
947	Barton	Kansas	3814	2688	203	13	616	89	187	4	14	1536	1672
948	Bourbon	Kansas	1996	1432	75	8	266	63	137	3	12	733	903
949	Brown	Kansas	1522	1092	84	6	224	36	70	1	9	620	699
950	Butler	Kansas	5190	3625	252	23	785	178	296	4	27	2049	2181
951	Chase	Kansas	411	305	22		50	12	20		2	180	172
952	Chautauqua	Kansas	694	491	36	3	110	13	38		3	297	295
953	Cherokee	Kansas	2724	1753	145	10	455	79	258	7	17	999	1132
954	Cheyenne	Kansas	546	375	47	1	102	7	13		1	246	241
955	Clark	Kansas	403	278	23	1	72	12	17			167	185
956	Clay	Kansas	1305	922	93	3	205	18	59	1	4	585	563
957	Cloud	Kansas	1728	1256	97	4	254	27	83	1	6	669	826
958	Coffey	Kansas	995	697	62	3	160	23	45	1	4	434	431
959	Comanche	Kansas	393	269	25		68	9	21		1	162	184
960	Cowley	Kansas	4363	3034	209	47	574	171	297	5	26	1647	1863
961	Crawford	Kansas	4525	3074	238	20	764	104	291	7	27	1693	2115
962	Decatur	Kansas	609	434	48	1	103	7	16			270	277
963	Dickinson	Kansas	2361	1661	135	10	384	56	104		11	945	1077
964	Doniphan	Kansas	954	623	51	2	163	33	76		6	366	401
965	Douglas	Kansas	5491	3847	257	28	690	161	457	6	45	2080	2326
966	Edwards	Kansas	574	408	41	3	88	12	21		1	256	259
967	Elk	Kansas	552	378	33	2	91	13	32		3	221	246
968	Ellis	Kansas	2622	1765	142	17	396	105	178	3	16	1036	1065
969	Ellsworth	Kansas	913	659	49	4	149	16	31	1	4	386	417
970	Finney	Kansas	2126	1365	102	13	328	122	170	3	23	801	829
971	Ford	Kansas	2602	1860	130	10	359	80	149	1	13	1074	1102
972	Franklin	Kansas	2496	1708	122	10	368	73	191	5	19	942	1069
973	Geary	Kansas	1652	1099	73	8	248	71	135	5	13	583	665
974	Gove	Kansas	450	313	38	1	78	4	16			203	203
975	Graham	Kansas	487	345	27		70	4	37		4	211	197
976	Grant	Kansas	534	354	34	1	94	13	36		2	222	220
977	Gray	Kansas	562	375	53	1	95	15	22		1	243	252
978	Greeley	Kansas	210	139	14	1	42	6	8			89	96
979	Greenwood	Kansas	1338	937	75	6	201	28	80	1	10	556	579
980	Hamilton	Kansas	347	245	21		68	2	11			137	174
981	Harper	Kansas	1176	816	78	2	205	21	50		4	464	569
982	Harvey	Kansas	3448	2561	168	11	420	65	202	1	20	1377	1570
983	Haskell	Kansas	345	227	23	1	64	11	18		1	146	143
984	Hodgeman	Kansas	269	184	22		51	2	9		1	123	119
985	Jackson	Kansas	1319	918	66	5	195	39	85	1	10	506	547
986	Jefferson	Kansas	1591	1139	81	9	187	51	112	1	11	646	632
987	Jewell	Kansas	670	464	50	1	121	9	24		1	294	302
988	Johnson	Kansas	29732	21994	1427	93	3685	826	1548	15	144	11726	12998
989	Kearny	Kansas	355	234	28		54	14	23		2	145	146
990	Kingman	Kansas	1104	752	86	4	172	32	53		5	468	473
991	Kiowa	Kansas	562	416	35	1	76	7	25		2	231	254
992	Labette	Kansas	2824	1984	124	29	369	100	197	3	18	1019	1267
993	Lane	Kansas	346	230	30		68	6	12			156	155
994	Leavenworth	Kansas	3994	2738	172	17	538	146	351	4	28	1392	1694
995	Lincoln	Kansas	579	406	38	2	102	9	21		1	242	276
996	Linn	Kansas	1221	867	60	4	167	28	88	1	6	512	482
997	Logan	Kansas	450	317	32		82	10	9			198	206
998	Lyon	Kansas	2787	1957	120	10	393	94	196	2	15	1024	1258
999	Me Pherson	Kansas	3653	2759	198	5	487	66	125	1	12	1535	1654
1000	Marion	Kansas	1985	1434	128	8	264	40	99	1	11	861	852
1001	Marshall	Kansas	1528	1072	104	3	258	30	53	3	5	650	704
1002	Meade	Kansas	585	393	39	1	118	10	23		1	233	281
1003	Miami	Kansas	2206	1500	95	12	287	99	191		22	776	913
1004	Mitchell	Kansas	1093	785	61	4	180	23	38		2	439	514
1005	Montgomery	Kansas	5291	3670	262	22	789	136	370	7	35	1999	2352
1006	Morris	Kansas	805	598	47	1	107	13	37		2	355	353
1007	Morton	Kansas	366	249	27		67	7	16			165	150
1009	Nemaha	Kansas	1428	981	95	9	244	35	61		3	605	629
1010	Neosho	Kansas	2231	1562	104	10	338	68	136	2	11	859	981
1011	Ness	Kansas	628	452	41	2	106	9	16		2	276	293
1012	Norton	Kansas	870	637	56	3	132	11	30		1	368	405
1013	Osage	Kansas	1744	1213	75	5	241	54	141	2	13	651	713
1014	Osborne	Kansas	812	581	57	1	135	6	29	1	2	367	375
1015	Ottawa	Kansas	759	529	47	2	135	16	26	1	3	312	355
1016	Pawnee	Kansas	1087	748	61	7	164	24	79		4	404	520
1017	Phillips	Kansas	945	650	76	3	165	17	33		1	414	426
1018	Pottawatomie	Kansas	1598	1130	91	6	211	46	101	1	12	658	653
1019	Pratt	Kansas	1418	1024	84	4	208	25	69		4	589	650
1020	Rawlins	Kansas	497	338	40	2	91	8	17		1	221	216
1021	Reno	Kansas	7760	5582	402	33	1047	188	457	9	42	3072	3397
1022	Republic	Kansas	1032	763	67	1	152	13	35		1	442	483
1023	Rice	Kansas	1546	1089	95	4	255	33	64	2	4	637	705
1024	Riley	Kansas	3059	2219	163	7	394	98	162	2	14	1204	1349
1025	Rooks	Kansas	929	636	64	2	166	27	33		1	389	409
1026	Rush	Kansas	680	478	47	1	112	5	33	1	3	297	295
1027	Russell	Kansas	1305	914	83	2	230	26	47		3	558	595
1028	Saline	Kansas	5400	3824	251	18	749	159	370	5	24	2047	2363
1029	Scott	Kansas	642	439	51	1	113	12	25		1	286	284
1030	Sedgwick	Kansas	39465	28523	1653	173	4759	1181	2890	28	258	14910	16980
1031	Seward	Kansas	1481	1001	75	5	223	68	97	1	11	570	587
1032	Shawnee	Kansas	16314	11530	573	92	1882	540	1563	15	119	5612	7097
1033	Sheridan	Kansas	393	257	27	1	88	10	10			174	165
1034	Sherman	Kansas	860	585	56	2	147	23	44		3	349	375
1035	Smith	Kansas	859	606	67	2	149	13	22			381	393
1036	Stafford	Kansas	905	616	60	5	158	27	36	1	2	379	416
1037	Stanton	Kansas	226	153	15	1	38	7	12			97	91
1038	Stevens	Kansas	572	390	39	3	96	24	18		2	245	247
1039	Sumner	Kansas	2841	1944	159	9	455	80	176	3	15	1093	1243
1040	Thomas	Kansas	919	650	64	2	143	27	30		3	393	419
1041	Trego	Kansas	547	383	39	1	82	8	30		4	231	237
1042	Wabaunsee	Kansas	728	507	47	1	100	21	46	1	5	318	286
1043	Wallace	Kansas	214	152	14		36	5	7			94	96
1044	Washington	Kansas	1104	754	89	3	197	16	42		3	492	485
1045	Wichita	Kansas	285	199	23		48	3	12			134	124
1046	Wilson	Kansas	1499	1052	85	4	215	38	96	2	7	613	639
1047	Woodson	Kansas	644	472	35	3	75	14	42		3	279	262
1048	Wyandotte	Kansas	16112	11236	487	70	1975	597	1577	25	145	5578	6809
1049	Unknown	Kansas	3	3								1	1
1051	"Kentucky, total"	Kentucky	355269	210016	16661	1965	56614	13625	49716	1467	5205	117244	134180
1052	Adair	Kentucky	1383	802	70	6	227	57	195	5	21	464	500
1053	Allen	Kentucky	1443	920	56	10	209	63	170	2	13	508	545
1054	Anderson	Kentucky	1318	865	53	5	195	50	130	3	17	453	529
1055	Ballard	Kentucky	848	521	49	5	148	24	90	2	9	298	341
1056	Barren	Kentucky	3315	2064	140	11	486	103	460	8	43	1091	1299
1057	Bath	Kentucky	884	505	47	4	146	31	135	4	12	324	303
1058	Bell	Kentucky	3326	1403	157	27	677	180	756	34	92	906	1081
1059	Boone	Kentucky	4465	2778	191	23	693	191	529	11	49	1459	1714
1060	Bourbon	Kentucky	1682	1124	80	9	253	49	155	2	10	598	740
1061	Boyd	Kentucky	6119	3571	387	28	1199	192	672	17	53	2165	2386
1062	Boyle	Kentucky	2626	1744	115	9	358	76	292	5	27	890	1088
1063	Bracken	Kentucky	781	438	47	5	156	31	92	3	9	271	299
1064	Breathitt	Kentucky	1384	497	58	14	232	73	433	22	55	341	337
1065	Breckinridge	Kentucky	1577	961	86	11	245	58	194	4	18	578	561
1066	Bullitt	Kentucky	3176	1761	136	18	426	163	582	16	74	987	949
1067	Butler	Kentucky	1002	512	50	6	191	43	178	4	18	327	336
1068	Caldwell	Kentucky	1587	1018	67	9	260	45	173	4	11	553	664
1069	Calloway	Kentucky	3520	2342	176	11	553	70	333	8	27	1328	1450
1070	Campbell	Kentucky	8610	5619	401	36	1384	273	805	15	77	2937	3648
1071	Carlisle	Kentucky	657	427	29	2	109	18	66	1	5	253	255
1072	Carroll	Kentucky	985	622	45	6	145	42	116	1	8	354	371
1073	Carter	Kentucky	2188	1086	129	14	423	115	370	14	37	717	725
1074	Casey	Kentucky	1213	624	71	6	229	46	210	4	23	409	412
1075	Christian	Kentucky	4477	2763	183	25	685	221	534	12	54	1461	1764
1076	Clark	Kentucky	2673	1658	137	15	412	91	319	9	32	901	1031
1077	Clay	Kentucky	1645	627	73	13	285	111	446	26	64	435	425
1078	Clinton	Kentucky	857	449	33	4	125	34	190	4	18	259	284
1079	Crittenden	Kentucky	1019	617	49	5	171	31	131	4	11	364	396
1080	Cumberland	Kentucky	626	351	30	1	109	23	103	1	8	205	224
1081	Daviess	Kentucky	9434	6223	380	40	1317	285	1075	20	94	3147	3817
1082	Edmonson	Kentucky	955	466	47	4	162	37	214	5	20	279	302
1083	Elliott	Kentucky	486	206	34	4	102	25	98	5	12	152	141
1084	Estill	Kentucky	1227	640	54	8	202	46	247	7	23	373	412
1085	Fayette	Kentucky	17607	11909	779	74	2535	599	1556	22	133	6051	7690
1086	Fleming	Kentucky	1087	639	66	6	205	40	121	2	8	389	427
1087	Floyd	Kentucky	4811	1777	239	32	891	275	1339	75	183	1277	1285
1088	Franklin	Kentucky	5055	3329	146	67	583	398	470	3	59	1619	2086
1089	Fulton	Kentucky	1213	752	47	5	196	42	155	3	13	371	509
1090	Gallatin	Kentucky	468	267	21	3	77	16	74	2	8	165	158
1091	Garrard	Kentucky	1072	673	50	4	168	39	126	2	10	380	406
1092	Grant	Kentucky	1601	900	70	6	259	78	255	7	26	512	566
1093	Graves	Kentucky	4348	2872	183	14	598	118	504	13	46	1527	1805
1094	Grayson	Kentucky	2093	1195	109	11	321	68	345	8	36	732	691
1095	Green	Kentucky	1047	601	64	4	180	32	150	4	12	365	395
1096	Greenup	Kentucky	2893	1517	187	16	487	123	494	19	50	927	957
1097	Hancock	Kentucky	622	384	38	4	88	22	79	1	6	234	208
1098	Hardin	Kentucky	5139	2941	267	30	827	267	710	18	79	1669	1796
1099	Harlan	Kentucky	4206	1587	204	33	899	230	1063	51	139	1103	1285
1100	Harrison	Kentucky	1706	1084	86	6	273	73	162	3	19	626	673
1101	Hart	Kentucky	1305	720	70	8	238	52	189	6	22	439	466
1102	Henderson	Kentucky	4509	2840	199	18	738	166	496	9	43	1579	1780
1103	Henry	Kentucky	1413	856	82	5	239	54	156	4	17	528	542
1104	Hickman	Kentucky	536	354	24	4	74	13	59	1	7	182	211
1105	Hopkins	Kentucky	5350	3021	279	22	998	202	730	24	74	1799	2035
1106	Jackson	Kentucky	928	423	55	6	171	52	191	7	23	288	277
1107	Jefferson	Kentucky	73406	48268	3136	335	11054	2139	7676	117	681	24927	30740
1108	Jessamine	Kentucky	2177	1352	98	17	312	96	268	5	29	738	810
1109	Johnson	Kentucky	2307	998	111	16	410	105	567	26	74	664	685
1110	Kenton	Kentucky	12866	8272	547	71	2075	463	1289	30	119	4250	5431
1111	Knott	Kentucky	1353	453	71	10	261	96	389	20	53	334	335
1112	Knox	Kentucky	2639	1123	118	21	475	150	643	25	84	708	812
1113	Larue	Kentucky	1198	703	77	5	207	37	152	3	14	436	440
1114	Laurel	Kentucky	3674	1801	205	28	587	174	753	30	96	1154	1102
1115	Lawrence	Kentucky	1278	570	77	12	229	61	283	12	34	388	373
1116	Lee	Kentucky	699	339	34	8	126	28	145	4	15	232	203
1118	Leslie	Kentucky	1090	329	49	8	185	73	386	19	41	241	237
1119	Letcher	Kentucky	2721	1013	144	19	628	147	655	30	85	741	815
1120	Lewis	Kentucky	1040	546	53	10	178	47	180	8	18	343	347
1121	Lincoln	Kentucky	1759	1005	89	10	262	81	279	6	27	605	611
1122	Livingston	Kentucky	1164	668	60	5	185	34	184	6	22	412	396
1123	Logan	Kentucky	2326	1434	124	17	381	78	267	4	21	821	925
1124	Lyon	Kentucky	823	535	43	3	111	21	102	2	6	317	284
1125	McCracken	Kentucky	7948	5123	331	25	1196	235	940	22	76	2778	3244
1126	McCreary	Kentucky	1430	541	58	13	272	73	411	13	49	350	410
1127	McLean	Kentucky	1028	615	55	6	184	29	128	2	9	358	402
1128	Madison	Kentucky	4063	2478	189	19	590	155	562	13	57	1313	1571
1129	Magoffin	Kentucky	923	355	48	7	181	63	228	13	28	257	255
1130	Marion	Kentucky	1515	927	74	8	229	65	186	3	23	470	636
1131	Marshall	Kentucky	3750	2416	216	16	527	96	439	8	32	1447	1333
1132	Martin	Kentucky	1265	363	46	11	191	74	471	33	76	269	246
1133	Mason	Kentucky	1714	1155	82	5	267	48	143	3	11	619	726
1134	Meade	Kentucky	1180	621	65	5	214	52	200	5	18	366	378
1135	Menifee	Kentucky	431	221	23	1	65	18	92	3	8	141	132
1136	Mercer	Kentucky	2039	1375	91	6	296	57	194	3	17	714	843
1137	Metcalfe	Kentucky	824	457	42	5	132	34	143	2	9	269	285
1138	Monroe	Kentucky	1031	533	51	3	187	42	198	3	14	319	370
1139	Montgomery	Kentucky	1847	1086	82	9	283	75	280	7	25	601	678
1140	Morgan	Kentucky	884	399	48	5	152	42	207	10	21	270	252
1141	Muhlenberg	Kentucky	3735	1960	230	24	732	152	565	19	53	1245	1315
1142	Nelson	Kentucky	2763	1713	152	18	409	121	310	9	31	891	1138
1143	Nicholas	Kentucky	630	390	33	3	104	24	67	1	8	222	259
1144	Ohio	Kentucky	2395	1360	136	13	369	78	390	11	38	826	826
1145	Oldham	Kentucky	1968	1249	94	18	256	110	214	4	23	722	671
1146	Owen	Kentucky	677	436	29	6	110	20	70	1	5	240	280
1147	Owsley	Kentucky	411	201	24	4	70	18	82	4	8	140	126
1148	Pendleton	Kentucky	1025	600	60	7	174	41	128	3	12	358	371
1149	Perry	Kentucky	2886	1138	136	22	589	199	683	34	85	765	863
1150	Pike	Kentucky	7653	2653	382	54	1366	411	2346	128	313	1940	1923
1151	Powell	Kentucky	976	467	43	6	152	52	220	7	29	289	290
1152	Pulaski	Kentucky	5073	2813	244	45	746	203	900	24	98	1673	1660
1153	Robertson	Kentucky	184	111	10	1	34	3	22	1	2	63	72
1154	Rockcastle	Kentucky	1113	579	58	10	197	49	196	5	19	362	380
1155	Rowan	Kentucky	1470	816	72	6	251	67	228	7	23	480	514
1156	Russell	Kentucky	1578	854	77	10	261	53	291	7	25	530	513
1157	Scott	Kentucky	1807	1194	78	6	263	64	177	4	21	621	742
1158	Shelby	Kentucky	2273	1496	106	11	354	66	219	4	17	847	901
1159	Simpson	Kentucky	1467	960	57	4	213	53	159	3	18	506	599
1160	Spencer	Kentucky	635	370	36	3	92	23	99	2	10	229	211
1161	Taylor	Kentucky	2260	1351	102	10	310	74	366	8	39	727	831
1162	Todd	Kentucky	1132	696	61	6	195	46	114	3	11	411	446
1163	Trigg	Kentucky	1350	892	66	8	187	35	149	2	11	530	477
1164	Trimble	Kentucky	550	338	32	1	83	21	66	1	8	209	203
1165	Union	Kentucky	1636	930	83	7	311	78	198	4	25	550	636
1166	Warren	Kentucky	6566	4134	262	34	920	254	860	14	88	2194	2585
1167	Washington	Kentucky	999	610	62	4	162	33	115	2	11	342	410
1168	Wayne	Kentucky	1519	776	85	9	238	68	303	7	33	518	460
1169	Webster	Kentucky	1689	968	95	7	325	58	209	6	21	608	648
1170	Whitley	Kentucky	3254	1621	129	26	564	155	658	22	79	962	1061
1171	Wolfe	Kentucky	584	257	29	3	99	38	134	4	20	171	171
1172	Woodford	Kentucky	1618	1108	74	6	222	61	134	1	12	604	663
1173	Unknown	Kentucky	10	4			3	1	2			4	2
1175	"Louisiana, total"	Louisiana	354769	200514	19710	2483	62760	18335	44141	1500	5326	120577	130090
1176	Acadia	Louisiana	4872	2324	303	28	942	255	860	38	122	1519	1600
1177	Allen	Louisiana	1934	937	111	18	399	92	325	14	38	631	653
1178	Ascension	Louisiana	3998	2069	261	26	765	264	518	22	73	1356	1339
1179	Assumption	Louisiana	1836	853	129	17	356	125	300	13	43	599	572
1180	Avoyelles	Louisiana	3344	1680	219	20	665	172	503	21	64	1108	1185
1181	Beauregard	Louisiana	2484	1367	153	17	462	120	317	12	36	874	863
1182	Bienville	Louisiana	1686	944	97	9	342	82	186	6	20	594	647
1183	Bossier	Louisiana	5762	3487	268	49	963	331	595	13	56	1901	2173
1184	Caddo	Louisiana	23606	14908	1141	132	3978	1006	2175	40	226	8177	9848
1185	Calcasieu	Louisiana	15986	8856	1036	106	3046	760	1888	73	221	5666	5660
1186	Caldwell	Louisiana	939	499	48	7	182	52	132	4	15	302	345
1187	Cameron	Louisiana	542	297	41	1	96	29	73	1	4	204	173
1188	Catahoula	Louisiana	957	482	55	5	181	46	164	6	18	317	300
1189	Claiborne	Louisiana	1701	1041	86	10	349	64	133	3	15	603	724
1190	Concordia	Louisiana	1933	1088	103	18	353	108	234	7	22	684	656
1191	De Soto	Louisiana	2405	1375	125	16	446	110	288	10	35	843	907
1192	East Baton Rouge	Louisiana	27869	16729	1692	189	5018	1409	2476	63	293	10053	10992
1193	East Carroll	Louisiana	713	413	30	9	115	55	81	1	9	244	258
1194	East Feliciana	Louisiana	1423	694	75	11	270	99	246	6	22	458	467
1195	Evangeline	Louisiana	3230	1366	194	18	565	144	803	27	113	954	935
1196	Franklin	Louisiana	1754	989	106	6	349	92	185	7	20	624	686
1197	Grant	Louisiana	1395	732	79	11	258	80	201	8	26	482	470
1198	Iberia	Louisiana	5990	3125	384	41	1083	331	845	43	138	2022	1982
1199	Iberville	Louisiana	2458	1345	147	16	486	141	285	7	31	890	855
1200	Jackson	Louisiana	1758	1032	102	11	348	70	170	6	19	615	725
1201	Jefferson	Louisiana	39855	24405	2053	239	6760	1648	4204	116	430	13884	15507
1202	Jefferson Davis	Louisiana	2989	1543	191	18	548	155	450	21	63	1003	1009
1203	Lafayette	Louisiana	11074	6189	673	69	1902	584	1422	48	187	3719	3814
1204	Lafourche	Louisiana	7328	3470	569	49	1391	383	1245	64	157	2420	2256
1205	La Salle	Louisiana	1544	765	86	9	340	68	239	10	27	485	577
1206	Lincoln	Louisiana	2696	1627	156	15	499	136	229	6	28	959	1106
1207	Livingston	Louisiana	5168	2612	292	33	910	322	857	36	106	1691	1581
1208	Madison	Louisiana	1042	570	44	16	196	82	117	3	14	350	373
1209	Morehouse	Louisiana	3253	1834	214	26	599	142	383	13	42	1195	1164
1210	Natchitoches	Louisiana	2847	1522	159	20	574	183	342	9	38	930	1066
1211	Orleans	Louisiana	45221	27484	1959	325	7346	2373	5086	105	543	15154	18475
1212	Ouachita	Louisiana	11394	6926	601	74	2028	499	1103	28	135	3985	4593
1213	Plaquemines	Louisiana	1792	949	106	20	335	137	210	7	28	616	543
1214	Pointe Coupee	Louisiana	1748	924	128	12	339	96	212	10	27	648	575
1215	Rapides	Louisiana	10537	5857	531	139	1806	734	1290	34	146	3404	3946
1216	Red River	Louisiana	866	483	43	5	151	44	124	2	14	282	319
1217	Richland	Louisiana	1845	1044	109	15	349	96	202	6	24	655	685
1218	Sabine	Louisiana	2348	1298	155	13	413	105	319	11	34	847	787
1219	St Bernard	Louisiana	6929	3985	358	39	1244	287	896	30	90	2378	2504
1220	St Charles	Louisiana	2916	1627	191	20	490	183	351	12	42	1035	911
1221	St Helena	Louisiana	478	228	25	6	97	32	77	3	10	141	140
1222	St James	Louisiana	1713	904	129	12	367	107	168	6	20	621	592
1223	St John The Baptist	Louisiana	2612	1343	153	14	489	224	333	15	41	839	835
1224	St Landry	Louisiana	7059	3193	417	39	1298	397	1436	69	210	2151	2145
1225	St Martin	Louisiana	3126	1384	175	18	546	187	670	36	110	923	891
1226	"St, Mary"	Louisiana	4890	2483	298	31	885	297	768	29	99	1638	1534
1227	St Tammany	Louisiana	11660	6867	631	72	1757	599	1520	49	165	4148	3876
1228	Tangipahoa	Louisiana	7005	3687	318	83	1186	496	1062	36	137	2215	2387
1229	Tensas	Louisiana	666	387	48	8	132	40	49		2	254	261
1230	Terrebonne	Louisiana	8360	3703	498	55	1389	503	1829	96	287	2413	2324
1231	Union	Louisiana	2129	1211	132	14	384	81	271	9	27	764	793
1232	Vermilion	Louisiana	4630	2398	353	21	929	195	610	31	93	1610	1590
1233	Vernon	Louisiana	2253	1201	117	15	415	168	292	9	36	702	765
1234	Washington	Louisiana	4704	2468	252	44	852	221	745	27	95	1519	1648
1235	Webster	Louisiana	4748	2792	268	36	883	224	487	14	44	1679	1843
1236	West Baton Rouge	Louisiana	1446	759	93	16	293	87	173	6	19	502	503
1237	West Carroll	Louisiana	1119	622	67	9	211	53	137	5	15	389	423
1238	West Feliciana	Louisiana	516	301	27	4	95	33	50		6	189	172
1239	Winn	Louisiana	1438	798	79	11	273	67	179	6	25	494	516
1240	Unknown	Louisiana	5	4			1					1	2
1242	"Maine, total"	Maine	122750	84572	5244	564	16128	3416	11635	231	960	45124	50299
1243	Androscoggin	Maine	10797	7604	286	45	1161	295	1282	17	107	3771	4453
1244	Aroostook	Maine	8068	4998	413	44	1215	250	1038	29	81	2898	2989
1245	Cumberland	Maine	24460	17301	1081	103	3298	624	1899	25	129	9024	10733
1246	Franklin	Maine	2870	1984	109	11	347	77	311	5	26	1048	1144
1247	Hancock	Maine	5449	3858	282	21	766	112	370	7	33	2164	2270
1248	Kennebec	Maine	11517	7763	440	60	1486	398	1238	24	108	4041	4705
1249	Knox	Maine	4503	3241	232	17	596	111	281	6	19	1828	1906
1250	Lincoln	Maine	3793	2755	222	14	501	78	201	5	17	1568	1575
1251	Oxford	Maine	6069	4070	275	29	787	189	654	14	51	2251	2328
1252	Penobscot	Maine	13282	8564	630	75	2013	428	1432	30	110	4711	5218
1253	Piscataquis	Maine	1960	1347	80	8	256	60	184	4	21	723	783
1254	Sagadahoc	Maine	2724	1902	116	11	411	69	194	3	18	1002	1189
1255	Somerset	Maine	4412	2995	160	25	535	135	501	13	48	1609	1681
1256	Waldo	Maine	3162	2152	142	14	428	90	300	8	28	1200	1218
1257	Washington	Maine	3705	2552	160	20	488	88	360	8	29	1409	1476
1258	York	Maine	15893	11465	608	58	1830	400	1381	25	126	5853	6624
1259	Unknown	Maine	23	16	1		3	3				7	11
1261	"Maryland, total"	Maryland	385353	270210	15192	1729	52788	13780	28980	397	2277	139910	165151
1262	Allegany	Maryland	9776	6526	506	37	1631	232	765	21	58	3476	4292
1263	Anne Arundel	Maryland	30465	21175	1236	121	4280	1099	2344	38	172	11161	12366
1264	Baltimore	Maryland	80484	58546	3399	292	11097	2058	4672	69	351	31155	34841
1265	Baltimore City	Maryland	73116	48985	2029	416	10620	3249	7244	68	505	24201	32094
1266	Calvert	Maryland	3415	2257	142	15	462	164	337	5	33	1184	1330
1267	Caroline	Maryland	2791	2005	99	11	353	94	208	2	19	1006	1111
1268	Carroll	Maryland	10536	7583	369	49	1372	335	752	12	64	3818	4509
1269	Cecil	Maryland	5699	3747	243	30	791	221	604	10	53	2090	2095
1270	Charles	Maryland	4688	2946	163	24	676	315	505	10	49	1491	1806
1271	Dorchester	Maryland	3750	2831	91	15	435	101	257	3	17	1385	1614
1272	Frederick	Maryland	10657	7505	433	47	1418	389	785	12	68	3864	4500
